Geneid,CZ_in vitro_1,CZ_in vitro_2,CZ_in vitro_3,CZ_0dpi_1,CZ_0dpi_2,CZ_0dpi_3,CZ_1dpi_1,CZ_1dpi_2,CZ_1dpi_3,CZ_3dpi_1,CZ_3dpi_2,CZ_3dpi_3,CZ_6dpi_1,CZ_6dpi_2,CZ_6dpi_3
KAM3422863.1,279,141,160,0,8,0,8,6,4,1,5,2,0,2,4
KAM3422864.1,425,319,404,4,4,18,1,0,4,0,2,12,4,12,6
KAM3422865.1,10023,6997,9934,32,34,30,40,60,57,58,22,34,160,191,203
KAM3422866.1,13520,9572,14464,51,16,54,39,75,75,78,77,70,204,177,253
KAM3422867.1,443,293,318,0,0,12,0,0,2,0,0,4,2,2,2
KAM3422868.1,66,21,39,0,0,0,0,0,0,0,0,0,1,0,0
KAM3422869.1,16180,12253,14933,62,52,60,55,98,70,64,61,101,204,153,267
KAM3422870.1,1476,1274,1584,4,4,6,6,12,6,6,14,10,34,28,40
KAM3422871.1,23,18,17,0,0,0,0,0,0,0,0,0,2,0,0
KAM3422872.1,172,106,310,8,8,18,6,8,8,6,4,6,6,6,7
KAM3422873.1,1620,1463,1733,6,8,12,12,13,10,10,15,32,28,29,39
KAM3422874.1,649,566,604,6,4,6,5,0,5,4,13,15,4,1,1
KAM3422875.1,767,530,693,10,4,0,4,14,6,6,4,8,2,4,8
KAM3422876.1,968,743,1262,2,0,0,8,4,12,8,6,6,13,26,16
KAM3422877.1,1269,1328,1401,12,12,12,10,18,6,4,6,6,12,20,18
KAM3422878.1,3288,3334,2718,13,0,12,7,9,6,23,11,20,12,17,19
KAM3422879.1,236,233,62,2,0,0,1,2,2,2,1,2,0,0,2
KAM3422880.1,540,369,305,2,0,0,2,6,5,7,2,4,0,1,3
KAM3422881.1,10010,7108,7690,15,12,6,77,128,83,28,30,43,24,8,25
KAM3422882.1,1389,1536,1253,14,8,6,0,2,4,6,7,6,7,20,10
KAM3422883.1,1556,1066,1387,4,4,0,8,6,4,8,6,8,7,12,10
KAM3422884.1,186,155,191,0,4,6,4,2,0,6,2,6,4,8,0
KAM3422885.1,10954,11068,15622,32,30,57,110,119,101,71,56,58,277,310,331
KAM3422886.1,393,343,325,2,10,6,4,6,0,2,0,2,4,6,6
KAM3422887.1,48,88,40,0,4,0,0,4,0,0,0,1,0,3,0
KAM3422888.1,790,812,1205,4,8,0,4,6,2,7,2,8,0,4,16
KAM3422889.1,185,189,307,2,0,0,0,0,0,0,4,4,9,8,6
KAM3422890.1,219,92,269,0,0,0,2,2,2,6,4,4,0,2,2
KAM3422891.1,609,400,674,0,0,0,2,4,2,7,14,4,4,2,8
KAM3422892.1,2762,1821,1471,2,0,6,18,30,6,26,20,30,12,18,16
KAM3422893.1,1305,1735,1404,4,4,6,4,0,0,14,28,30,6,6,6
KAM3422894.1,2755,2978,3492,8,32,30,4,16,5,18,11,23,6,10,26
KAM3422895.1,171,119,181,0,0,0,0,0,2,2,0,2,4,2,8
KAM3422896.1,648,318,1689,0,0,0,0,0,0,2,0,2,119,53,60
KAM3422897.1,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0
KAM3422898.1,32,16,39,0,0,0,0,0,0,0,0,0,0,0,0
KAM3422899.1,487,594,905,6,4,12,6,2,5,8,4,14,11,10,2
KAM3422900.1,546,589,716,2,0,3,4,1,6,3,5,0,11,0,15
KAM3422901.1,10683,9529,11241,16,36,48,17,28,35,40,30,70,83,81,117
KAM3422902.1,10203,7874,12393,32,64,60,76,116,60,41,51,71,230,279,302
KAM3422903.1,994,991,1091,11,0,12,2,4,5,2,8,9,34,33,29
KAM3422904.1,127,81,112,2,0,0,0,0,0,0,0,2,0,2,8
KAM3422905.1,50,29,66,0,0,0,0,0,0,2,2,0,4,0,0
KAM3422906.1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
KAM3422907.1,31,15,48,0,0,0,0,4,0,0,0,0,2,0,0
KAM3422908.1,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0
KAM3422909.1,1161,1009,1218,6,4,24,9,11,18,16,8,8,15,15,20
KAM3422910.1,2495,2024,2411,2,0,0,3,9,4,12,4,11,6,5,10
KAM3422911.1,14172,12834,10527,15,22,15,20,26,18,37,44,36,39,39,49
KAM3422912.1,1263,1297,1029,2,16,0,8,6,6,13,14,11,9,6,27
KAM3422913.1,514,213,463,2,0,0,2,6,2,12,2,8,0,9,0
KAM3422914.1,736,320,579,2,4,6,2,12,6,8,2,12,29,39,14
KAM3422915.1,4010,3686,3362,10,12,15,4,19,15,16,8,16,18,23,36
KAM3422916.1,385,270,289,0,0,0,0,0,0,0,2,0,0,3,0
KAM3422917.1,143,149,188,9,0,0,0,1,0,0,0,2,2,0,5
KAM3422918.1,558,569,536,4,8,0,0,1,4,8,2,5,2,12,13
KAM3422919.1,89,140,132,0,0,6,0,3,4,0,2,0,32,36,39
KAM3422920.1,164,179,219,0,0,0,1,2,3,5,2,6,0,4,4
KAM3422921.1,52,83,42,0,2,3,4,1,0,6,0,0,0,0,0
KAM3422922.1,16,0,6,0,0,0,0,0,0,0,0,0,0,0,0
KAM3422923.1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
KAM3422924.1,14,14,29,0,0,0,0,0,2,0,0,0,2,0,0
KAM3422925.1,1125,1392,878,14,4,0,0,8,2,8,0,6,8,10,16
KAM3422926.1,186,140,144,0,0,0,0,2,4,0,2,4,2,2,6
KAM3422927.1,4158,2779,8894,0,0,0,77,61,48,136,223,216,403,349,573
KAM3422928.1,3029,3059,2631,18,12,24,10,8,6,10,25,17,14,10,27
KAM3422929.1,44,50,97,0,0,0,0,0,4,0,2,0,0,0,0
KAM3422930.1,60,72,96,0,0,0,2,3,0,4,0,2,0,0,2
KAM3422931.1,9725,8956,7839,16,22,12,6,15,6,4,2,6,68,80,112
KAM3422932.1,65,77,70,0,4,0,0,0,0,0,0,0,0,0,0
KAM3422933.1,17941,13600,6145,18,4,24,2,6,18,8,0,17,33,35,28
KAM3422934.1,1028,807,1042,8,10,0,8,1,8,5,8,13,10,4,2
KAM3422935.1,1705,1406,1862,4,4,12,6,7,6,5,6,4,16,10,9
KAM3422936.1,416,348,415,0,0,0,6,11,4,4,2,4,8,0,6
KAM3422937.1,1433,1091,1282,0,0,12,4,0,0,10,10,0,0,2,2
KAM3422938.1,1882,2363,1948,6,2,6,2,15,1,12,1,5,64,34,74
KAM3422939.1,340,467,286,3,4,3,2,2,0,4,0,0,2,15,8
KAM3422940.1,517,415,359,2,4,0,2,2,4,4,0,4,1,3,5
KAM3422941.1,248,175,321,8,0,12,4,12,6,8,2,8,6,2,9
KAM3422942.1,440,255,432,14,12,12,13,12,9,5,12,2,10,17,8
KAM3422943.1,1380,1272,1710,0,4,0,0,0,4,2,2,2,4,2,12
KAM3422944.1,1497,1256,1526,8,0,0,2,0,16,7,4,4,10,18,13
KAM3422945.1,2234,1551,2409,5,12,24,16,24,25,30,24,20,44,37,50
KAM3422946.1,121,147,140,0,0,0,2,2,2,0,1,0,3,2,0
KAM3422947.1,498,570,519,0,0,0,0,4,0,10,6,8,16,0,16
KAM3422948.1,456,427,878,4,0,6,3,6,2,4,0,10,8,4,2
KAM3422949.1,448,391,634,0,0,0,1,0,0,3,2,0,2,2,9
KAM3422950.1,37,34,44,0,0,0,0,0,0,0,0,0,0,0,1
KAM3422951.1,11114,8622,10950,8,4,6,10,10,12,12,10,10,6,18,19
KAM3422954.1,2583,2230,3208,4,8,0,14,14,6,5,16,15,18,26,24
KAM3422955.1,4417,4778,4689,2,4,6,5,14,2,9,8,14,18,12,11
KAM3422956.1,912,728,1416,0,0,0,0,10,2,7,4,19,0,5,3
KAM3422957.1,190,216,185,2,0,0,4,2,2,2,4,2,2,0,4
KAM3422959.1,1295,1280,1104,0,4,24,6,6,14,23,12,16,12,8,14
KAM3422960.1,1826,1192,1313,8,4,6,2,4,0,6,0,10,8,6,8
KAM3422962.1,9844,9726,8189,26,24,21,9,10,24,19,39,23,51,61,95
KAM3422963.1,624,665,754,4,0,0,1,2,0,4,2,1,0,4,1
KAM3422964.1,967,503,363,0,0,0,0,0,1,0,2,0,0,8,5
KAM3422965.1,79,33,72,0,0,0,0,4,4,0,0,6,0,0,2
KAM3422966.1,51,38,50,0,0,0,0,0,0,0,0,0,0,0,2
KAM3422967.1,183,152,308,0,0,0,8,4,4,3,0,0,0,2,4
KAM3422968.1,1880,1349,1858,4,0,6,12,14,20,8,10,10,26,30,34
KAM3422969.1,49,37,37,0,0,0,0,2,0,0,4,0,0,0,2
KAM3422970.1,1787,1814,1908,4,4,18,12,20,8,13,18,20,21,12,25
KAM3422971.1,984,1071,1009,6,0,12,2,2,0,6,4,4,24,10,12
KAM3422972.1,1260,1334,1380,17,4,21,9,18,8,11,3,26,31,18,36
KAM3422973.1,696,491,766,0,0,0,10,8,8,10,8,16,8,6,4
KAM3422974.1,296,197,181,6,0,6,2,0,2,6,4,1,0,2,0
KAM3422975.1,280,215,269,8,0,0,2,4,2,0,0,6,4,4,2
KAM3422976.1,807,622,587,10,4,18,10,12,8,6,4,12,2,5,12
KAM3422977.1,604,503,593,4,8,6,6,7,0,10,6,10,12,7,27
KAM3422978.1,119,60,93,0,0,0,0,2,4,0,3,0,5,6,8
KAM3422979.1,58,15,90,0,0,0,0,0,0,0,0,0,3,3,2
KAM3422980.1,2060,2264,1968,9,8,24,3,10,4,13,10,14,11,13,10
KAM3422982.1,20660,11562,14464,6,0,0,20,42,20,36,25,34,78,72,133
KAM3422983.1,164,72,242,0,0,0,3,0,2,2,0,2,7,3,6
KAM3422984.1,857,1054,682,14,8,24,2,6,4,2,6,10,4,6,14
KAM3422985.1,6115,5928,5416,20,36,54,18,32,21,21,10,15,141,96,117
KAM3422986.1,3468,2716,2805,2,8,30,14,43,16,22,20,33,27,28,18
KAM3422987.1,958,1136,949,6,4,0,2,6,6,0,4,8,16,14,16
KAM3422989.1,275,326,370,0,8,6,0,8,6,0,4,7,4,7,13
KAM3422990.1,327,321,324,0,0,0,2,6,1,0,2,4,12,6,8
KAM3422991.1,1912,1496,1844,14,8,24,20,12,10,19,20,10,14,30,27
KAM3422993.1,65,45,62,0,0,0,0,0,0,0,4,0,0,0,0
KAM3422994.1,944,669,895,8,0,0,2,6,2,2,0,4,6,0,4
KAM3422995.1,912,583,589,4,0,0,0,3,2,0,0,3,2,2,6
KAM3422996.1,11,22,16,0,0,0,0,2,1,3,1,3,0,1,0
KAM3422997.1,5975,4534,5721,8,6,12,14,16,11,29,34,28,17,20,41
KAM3422999.1,40,40,100,0,0,0,0,0,0,1,2,3,6,0,4
KAM3423000.1,1402,1219,1362,0,8,0,2,11,6,12,3,14,9,8,13
KAM3423001.1,119,109,69,2,0,0,0,2,2,2,2,0,0,0,4
KAM3423002.1,231,199,227,2,0,0,2,0,0,0,3,0,1,2,4
KAM3423003.1,3930,4228,3553,20,8,6,13,1,5,6,20,21,26,14,31
KAM3423004.1,5229,5229,4784,28,2,21,28,40,24,44,55,43,44,49,85
KAM3423005.1,484,369,427,3,2,6,0,9,2,0,1,1,4,2,12
KAM3423007.1,15661,8106,8375,53,26,36,8,28,8,21,16,28,151,136,305
KAM3423009.1,83,27,68,0,0,0,0,0,0,0,0,0,0,4,6
KAM3423010.1,61,82,50,42,26,84,54,47,62,18,26,36,195,356,202
KAM3423011.1,887,664,631,2,4,0,0,0,0,0,8,8,0,0,4
KAM3423012.1,229,146,351,4,0,12,4,0,0,6,0,5,4,2,6
KAM3423013.1,1739,1226,1558,4,4,6,0,10,4,9,4,4,8,13,10
KAM3423014.1,5671,3254,2275,0,0,0,2,2,0,2,4,0,8,9,8
KAM3423015.1,209,141,319,2,0,0,0,2,0,0,0,0,0,1,2
KAM3423016.1,322,200,193,0,0,0,0,0,1,2,4,4,0,2,6
KAM3423017.1,2299,2403,1790,4,0,0,6,6,8,12,4,8,13,24,28
KAM3423018.1,1567,1123,1406,5,4,18,2,11,9,12,18,14,8,7,18
KAM3423019.1,46476,44518,42337,32,12,15,8,6,2,2,22,7,93,66,149
KAM3423020.1,3306,2942,4350,8,4,0,0,1,0,7,4,18,5,4,19
KAM3423021.1,1530,1872,1904,14,8,0,8,11,17,11,15,28,22,23,37
KAM3423022.1,2629,3084,2538,10,0,6,14,10,8,4,12,13,49,30,54
KAM3423023.1,196,215,186,0,0,0,0,0,2,0,2,0,0,2,2
KAM3423024.1,1265,603,1292,0,8,12,6,3,6,8,13,0,4,8,23
KAM3423025.1,1331,1180,1236,12,16,9,1,8,2,10,8,7,8,2,6
KAM3423026.1,4305,3845,3127,10,16,12,8,16,7,6,0,22,22,22,32
KAM3423028.1,5280,2700,2851,6,12,6,22,48,26,29,37,50,32,36,47
KAM3423030.1,1368,1390,1748,2,8,6,9,11,8,8,10,9,13,7,21
KAM3423031.1,2318,1361,2031,10,4,0,18,18,10,37,16,39,22,42,28
KAM3423032.1,13542,15191,12572,100,58,126,44,46,59,46,55,55,111,127,218
KAM3423033.1,109,147,199,0,0,0,0,0,0,0,0,2,4,2,2
KAM3423036.1,1286,1093,839,5,16,0,2,4,3,9,10,11,15,13,10
KAM3423037.1,194,170,404,0,0,0,8,8,18,12,10,12,35,26,36
KAM3423038.1,31,10,50,0,0,0,2,0,0,8,0,0,0,2,3
KAM3423039.1,375,328,371,2,0,0,2,4,0,0,8,6,4,14,4
KAM3423040.1,543,496,510,4,0,0,2,0,2,2,6,2,1,6,10
KAM3423041.1,35,30,57,0,0,0,0,1,0,0,0,1,0,0,2
KAM3423042.1,13,2,38,0,0,0,1,2,0,0,0,2,0,0,0
KAM3423043.1,43,25,43,0,0,0,0,0,5,0,2,0,2,2,2
KAM3423044.1,901,918,1214,4,8,0,16,11,6,8,11,12,20,15,20
KAM3423045.1,2579,1796,2206,10,4,12,8,11,2,33,25,26,17,7,18
KAM3423046.1,222,158,84,1,0,0,0,3,2,0,2,6,5,1,2
KAM3423047.1,1556,1203,1659,14,8,12,16,10,24,8,6,15,12,24,21
KAM3423048.1,838,588,798,5,8,0,4,6,3,2,4,0,6,2,14
KAM3423050.1,36,27,51,0,0,0,0,0,0,0,0,2,0,0,0
KAM3423051.1,65,61,85,0,0,0,2,2,0,0,0,2,0,0,0
KAM3423052.1,676,663,946,5,0,9,0,2,2,4,0,4,0,4,10
KAM3423053.1,3664,3092,2053,3,0,6,6,8,2,4,4,4,6,14,10
KAM3423055.1,1048,807,1081,2,0,0,10,4,2,8,6,6,6,5,17
KAM3423056.1,96,97,59,0,0,0,0,0,0,2,0,4,0,0,2
KAM3423057.1,4460,2439,5281,6,4,0,6,12,2,12,17,14,22,7,19
KAM3423061.1,477,481,583,0,0,3,4,2,1,2,2,2,7,6,6
KAM3423062.1,619,499,644,10,0,12,7,7,5,8,8,6,9,9,8
KAM3423064.1,572,715,662,10,4,0,2,0,4,0,10,2,34,20,22
KAM3423065.1,2715,2586,3071,15,14,6,3,9,0,11,21,12,25,23,28
KAM3423066.1,748,1004,836,8,12,6,2,4,0,3,5,4,14,15,11
KAM3423067.1,123,99,186,0,0,0,0,2,4,4,0,0,4,6,4
KAM3423068.1,177,104,212,0,0,0,1,2,2,1,4,2,0,2,0
KAM3423069.1,18109,13909,17435,60,62,54,46,85,72,63,43,47,196,216,300
KAM3423070.1,117,113,166,0,4,0,0,0,0,0,0,0,2,5,6
KAM3423071.1,1297,2075,1988,6,20,24,0,10,2,4,2,10,12,14,14
KAM3423072.1,2032,2213,2334,8,10,12,9,8,4,4,8,16,31,27,40
KAM3423073.1,21,30,35,0,0,0,0,0,0,2,0,0,0,0,0
KAM3423074.1,209,302,486,1,4,0,0,0,2,4,0,0,0,0,1
KAM3423075.1,1326,1706,1253,6,4,0,2,4,10,10,4,2,14,14,13
KAM3423076.1,1007,1275,1202,8,0,0,1,2,2,0,1,2,5,14,16
KAM3423077.1,6041,7256,5703,12,16,12,0,8,2,2,5,10,34,18,33
KAM3423078.1,1411,1717,1909,16,8,0,4,16,12,4,6,7,8,8,6
KAM3423080.1,89,73,109,0,0,0,0,0,0,0,0,0,0,1,4
KAM3423081.1,684,835,582,18,4,0,2,2,4,2,0,0,10,29,20
KAM3423084.1,11278,12771,12005,39,48,27,29,17,25,23,39,39,141,145,147
KAM3423085.1,1017,799,1215,4,0,6,4,4,10,6,8,4,19,33,48
KAM3423087.1,525,741,550,0,4,6,2,0,0,0,2,2,4,2,2
KAM3423088.1,1831,1667,1524,7,6,0,10,3,0,5,2,8,8,10,16
KAM3423089.1,2992,5043,4617,34,32,42,0,3,0,0,6,2,0,7,12
KAM3423090.1,5378,5343,5329,1,0,6,4,6,6,4,2,10,14,15,42
KAM3423091.1,18587,16671,25061,4,8,24,9,18,10,10,16,10,30,11,41
KAM3423092.1,102,101,218,2,0,0,0,0,0,0,0,0,0,0,0
KAM3423093.1,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0
KAM3423094.1,122,97,81,0,0,0,2,6,6,9,2,6,6,12,8
KAM3423095.1,14,7,38,0,0,0,0,0,0,0,0,0,0,0,0
KAM3423096.1,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0
KAM3423097.1,131,62,112,0,0,0,2,0,0,2,2,4,2,0,0
KAM3423098.1,355,255,315,0,0,0,3,0,2,0,0,0,3,0,2
KAM3423099.1,88,32,81,0,0,0,2,4,0,2,0,0,0,0,2
KAM3423100.1,396,338,514,2,4,0,0,0,7,10,6,7,2,8,8
KAM3423101.1,683,761,602,8,0,6,3,0,0,3,2,4,8,20,22
KAM3423102.1,38,24,33,2,0,0,0,0,0,6,0,6,0,0,0
KAM3423104.1,48,40,64,0,0,0,0,0,0,0,4,2,0,0,0
KAM3423105.1,268,215,301,1,0,0,0,2,2,2,4,4,0,6,5
KAM3423106.1,5812,6310,5469,40,16,24,15,12,17,20,13,33,34,41,65
KAM3423107.1,1219,1078,1661,17,12,6,24,8,8,5,12,8,22,25,25
KAM3423108.1,908,462,938,0,4,0,6,0,0,10,12,22,0,0,4
KAM3423110.1,1899,1130,1522,2,12,6,20,17,14,15,12,15,14,18,40
KAM3423112.1,399,294,469,2,0,0,11,2,4,2,4,10,3,4,2
KAM3423113.1,277,266,277,0,0,0,0,6,0,0,4,8,6,0,2
KAM3423114.1,108,155,220,6,4,6,2,2,8,0,4,6,2,4,4
KAM3423115.1,146,228,146,0,0,18,4,2,8,2,0,6,2,4,4
KAM3423116.1,102,140,129,0,0,6,2,0,0,0,0,4,2,2,4
KAM3423117.1,543,425,434,4,8,0,0,10,2,0,0,4,10,9,17
KAM3423118.1,249,120,236,0,0,3,1,0,3,4,4,7,6,8,12
KAM3423119.1,853,972,841,4,20,6,0,4,0,6,6,6,14,2,2
KAM3423120.1,17,16,51,0,0,0,0,1,0,0,0,0,6,4,9
KAM3423121.1,694,813,998,4,0,0,4,13,8,13,2,14,21,25,26
KAM3423122.1,223,177,191,0,0,0,0,0,1,4,4,1,6,6,16
KAM3423123.1,749,666,932,0,0,6,6,10,12,5,3,5,26,18,27
KAM3423124.1,373,260,493,3,2,0,6,5,4,8,9,8,0,6,2
KAM3423125.1,4632,4562,4440,34,32,24,22,30,22,24,20,17,55,67,84
KAM3423126.1,58,52,62,0,0,0,0,0,0,0,2,2,0,0,0
KAM3423127.1,541,662,592,9,8,0,8,4,4,9,27,3,2,4,2
KAM3423129.1,4138,3865,4504,8,12,6,8,12,6,24,27,15,26,18,28
KAM3423130.1,190,100,242,2,0,6,0,2,0,2,0,4,4,4,6
KAM3423132.1,204,121,176,0,0,0,2,0,2,2,2,0,2,2,2
KAM3423133.1,484,318,499,2,0,12,2,7,0,4,6,2,15,22,27
KAM3423134.1,344,220,271,2,0,0,2,2,1,6,4,0,0,2,8
KAM3423135.1,3569,2486,2380,18,0,0,13,15,23,11,12,9,48,47,49
KAM3423136.1,29,29,52,0,0,0,0,0,0,0,0,2,0,0,0
KAM3423137.1,278,216,486,0,0,0,3,0,1,2,2,2,12,5,4
KAM3423138.1,131,87,170,0,0,0,1,0,4,4,2,2,4,1,0
KAM3423139.1,3227,3291,2662,13,12,12,4,9,20,8,7,10,64,55,70
KAM3423140.1,515,684,515,8,12,3,4,2,3,2,5,8,5,10,6
KAM3423142.1,273,326,356,4,0,12,1,1,6,1,2,11,2,8,4
KAM3423143.1,4,9,0,0,0,0,0,0,0,0,0,1,0,0,0
KAM3423144.1,238,148,156,2,0,0,0,3,0,2,2,0,1,0,2
KAM3423145.1,155,78,167,2,0,0,0,0,0,0,2,0,4,0,0
KAM3423146.1,59,42,112,0,0,0,0,0,0,2,0,0,0,0,0
KAM3423147.1,431,209,228,0,0,0,0,2,0,0,4,3,2,2,2
KAM3423148.1,1064,757,385,0,0,0,1,5,0,5,2,2,7,0,7
KAM3423150.1,186,125,164,0,0,0,1,0,0,0,0,0,0,3,1
KAM3423151.1,440,288,534,2,0,0,0,6,0,2,6,8,14,16,6
KAM3423152.1,50,79,70,2,0,0,0,1,0,2,2,0,0,2,0
KAM3423153.1,63,55,62,0,0,0,1,1,0,4,0,1,0,0,0
KAM3423154.1,30628,27927,27229,24,20,30,6,10,6,4,8,12,18,16,20
KAM3423155.1,6352,6388,6631,2,0,24,2,19,6,17,23,26,16,7,8
KAM3423156.1,5690,5656,5933,10,4,12,8,30,10,11,16,14,14,10,16
KAM3423157.1,762,364,705,0,0,0,14,12,10,12,7,14,10,24,31
KAM3423158.1,107,43,134,0,0,0,2,4,2,1,3,4,4,0,0
KAM3423160.1,2857,1517,2117,4,0,6,14,18,6,22,38,33,4,0,10
KAM3423161.1,200,190,129,0,0,0,0,2,2,5,6,4,6,0,0
KAM3423162.1,56,59,31,0,0,6,0,0,0,0,2,0,4,0,0
KAM3423163.1,1738,1823,1101,4,8,18,0,2,0,0,0,0,16,14,22
KAM3423164.1,232,340,273,0,4,0,2,4,2,4,2,6,4,6,0
KAM3423165.1,220,208,305,6,4,12,3,2,2,0,0,0,8,8,8
KAM3423166.1,268,437,284,0,0,6,0,0,0,0,4,2,4,21,4
KAM3423167.1,260,327,247,3,0,0,2,0,0,2,2,0,6,3,6
KAM3423168.1,1678,872,2240,1,4,6,9,16,18,3,10,8,0,6,22
KAM3423169.1,1362,1407,1425,8,2,0,0,12,14,12,23,12,8,10,10
KAM3423170.1,986,1041,1120,2,0,6,8,16,9,6,10,13,16,16,33
KAM3423171.1,286,293,319,4,0,0,1,4,4,0,4,1,2,4,4
KAM3423172.1,331,223,383,0,2,0,0,0,1,6,6,7,4,5,6
KAM3423173.1,1598,1074,1648,4,0,0,12,14,22,6,4,6,14,20,37
KAM3423174.1,326,248,326,0,0,0,2,0,0,2,0,2,0,2,4
KAM3423175.1,1023,1019,1159,2,4,0,2,4,8,4,6,10,9,16,9
KAM3423176.1,309,290,318,2,4,6,0,0,2,0,6,1,2,1,2
KAM3423177.1,923,1250,1210,0,4,15,2,8,4,9,10,12,14,2,13
KAM3423178.1,6845,4914,5031,10,16,12,28,30,40,30,19,40,23,58,59
KAM3423179.1,6488,3676,7271,6,0,0,34,52,39,46,77,48,55,72,68
KAM3423180.1,1140,1170,1463,0,4,6,0,3,8,6,12,11,9,14,36
KAM3423181.1,5991,5413,5980,6,4,18,6,8,8,13,20,25,18,21,22
KAM3423182.1,114,165,206,1,2,0,0,0,2,1,0,1,0,0,0
KAM3423183.1,919,1129,780,2,8,0,6,6,4,1,2,7,0,0,1
KAM3423185.1,1081,995,1042,0,0,0,2,11,12,0,10,4,8,6,24
KAM3423186.1,135,147,230,0,0,0,0,4,2,2,0,8,2,0,4
KAM3423187.1,62,46,70,0,0,0,2,0,3,2,0,0,0,0,0
KAM3423188.1,9,8,18,0,0,0,0,4,0,0,0,4,0,2,0
KAM3423189.1,32,30,25,0,0,0,0,0,0,0,0,0,0,0,0
KAM3423190.1,1148,1363,1405,4,0,9,8,6,12,4,10,19,14,6,4
KAM3423191.1,1164,1362,1381,2,4,0,10,26,8,8,8,18,10,16,20
KAM3423192.1,1165,908,1110,8,4,6,2,12,12,4,12,18,4,6,18
KAM3423193.1,196,155,295,0,0,0,2,6,1,2,2,2,0,0,0
KAM3423194.1,903,855,1224,10,4,0,10,17,14,8,2,6,14,24,10
KAM3423195.1,50,37,124,0,0,0,0,0,0,2,0,0,4,0,4
KAM3423196.1,1928,1894,1616,10,4,30,12,12,7,9,10,23,28,28,47
KAM3423197.1,1122,1104,1072,3,4,12,14,8,5,12,11,12,13,11,24
KAM3423198.1,141,141,140,2,4,0,0,0,4,2,0,0,6,2,6
KAM3423199.1,3005,3024,3477,5,0,0,5,6,6,6,14,10,19,8,16
KAM3423200.1,13218,12494,11723,59,30,84,35,26,39,29,19,35,130,111,137
KAM3423201.1,12876,10423,11853,67,22,72,20,47,52,43,34,31,140,122,178
KAM3423202.1,3218,2147,3724,5,0,3,18,17,20,18,12,39,35,24,52
KAM3423203.1,1777,1738,2301,2,4,0,6,6,4,4,2,6,4,11,10
KAM3423204.1,1438,1619,1655,2,4,6,10,23,27,10,15,5,16,26,40
KAM3423205.1,108,143,123,0,0,0,2,0,3,1,2,3,4,0,8
KAM3423206.1,85,87,200,0,0,0,0,0,0,0,0,0,0,0,0
KAM3423207.1,54,56,89,0,0,0,2,0,0,0,0,4,0,0,0
KAM3423208.1,125,138,176,0,0,12,6,4,1,2,2,2,4,7,8
KAM3423209.1,126,100,167,0,0,6,5,9,1,11,8,8,3,3,12
KAM3423210.1,1512,855,1171,0,0,0,3,8,1,3,2,3,1,5,19
KAM3423211.1,599,429,719,0,8,0,0,2,4,0,0,7,6,6,6
KAM3423212.1,638,446,485,0,4,0,4,0,2,7,2,6,12,3,2
KAM3423213.1,330,202,309,0,4,0,1,0,0,0,2,2,7,12,6
KAM3423214.1,2518,1714,2621,4,0,0,2,9,0,6,16,11,0,10,21
KAM3423215.1,913,800,979,8,16,0,8,0,0,5,4,6,2,7,14
KAM3423216.1,194,123,203,2,0,0,6,2,0,2,2,10,2,2,0
KAM3423218.1,72,34,62,2,0,0,1,0,0,0,1,0,2,0,2
KAM3423219.1,80550,66556,105434,116,60,93,149,129,141,142,208,199,225,294,405
KAM3423220.1,2427,1934,3552,0,16,0,6,4,0,0,2,18,10,0,8
KAM3423221.1,99,63,29,0,0,0,0,2,0,0,4,8,0,0,0
KAM3423222.1,242,109,266,0,0,0,2,0,2,2,2,2,1,0,0
KAM3423224.1,961,869,1251,6,8,6,8,2,2,6,2,8,18,4,10
KAM3423225.1,317,210,296,0,0,0,0,4,0,2,6,6,6,0,4
KAM3423226.1,2281,1442,2047,4,4,18,15,25,18,16,17,24,22,8,22
KAM3423227.1,2012,1772,2136,7,4,21,17,25,20,11,11,28,18,24,45
KAM3423228.1,530,404,705,0,0,0,2,5,0,3,2,2,16,2,7
KAM3423229.1,8185,9563,8469,5,12,6,10,15,5,18,23,33,53,35,64
KAM3423230.1,8169,7787,6396,68,34,51,27,19,22,35,28,47,25,63,88
KAM3423231.1,2219,1986,1786,6,8,6,20,26,21,20,16,12,8,8,14
KAM3423232.1,6,18,13,0,0,0,0,2,0,0,2,0,0,0,0
KAM3423233.1,70,42,62,0,0,0,2,0,0,0,0,0,0,0,4
KAM3423234.1,1424,1003,984,2,8,6,4,19,8,22,40,63,12,20,22
KAM3423235.1,232,127,211,0,0,9,2,2,7,12,2,8,5,10,6
KAM3423236.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
KAM3423237.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAM3423238.1,1024,1165,1422,10,24,36,6,6,10,15,6,10,8,8,14
KAM3423239.1,33156,25414,26996,91,96,90,100,111,148,93,129,142,203,225,320
KAM3423240.1,1769,1725,1717,0,0,0,0,0,0,0,4,6,4,0,2
KAM3423241.1,601,595,668,4,2,6,2,3,4,10,7,15,0,5,6
