Geneid,CZ_in vitro_1,CZ_in vitro_2,CZ_in vitro_3,CZ_0dpi_1,CZ_0dpi_2,CZ_0dpi_3,CZ_1dpi_1,CZ_1dpi_2,CZ_1dpi_3,CZ_3dpi_1,CZ_3dpi_2,CZ_3dpi_3,CZ_6dpi_1,CZ_6dpi_2,CZ_6dpi_3
KAM3415873.1,10.542577,10.509562,14.445399,54.43574,0,0,15.017202,20.860364,12.336847,29.515496,26.925682,14.667418,40.974252,48.8627,30.010569
KAM3415874.1,24.632432,27.519741,39.57329,59.392637,63.600378,148.813909,32.769324,113.799503,107.681883,128.812662,39.170032,160.030267,33.529013,101.293024,69.579555
KAM3415875.1,18.875463,20.485267,25.335986,110.719607,237.127335,0,0,56.571934,0,0,0,139.219747,34.724835,39.753727,71.213352
KAM3415876.1,1166.008469,890.995016,782.256025,266.624782,103.82332,121.464325,374.455952,408.693999,197.756323,350.463277,95.913647,313.486319,501.726944,504.764894,314.026138
KAM3415877.1,727.941878,515.129072,453.014439,80.193337,57.249819,133.954696,58.994551,92.192861,60.581089,106.288043,105.7766,111.639595,80.482956,76.782162,117.895471
KAM3415878.1,2.282211,1.933493,3.754838,6.210726,0,0,0,38.080277,11.260363,4.490007,0,13.387574,4.674867,0,0
KAM3415879.1,5.987804,4.25292,7.132399,18.453268,0,0,20.362831,42.42895,0,13.34068,24.340226,19.888535,0,6.625621,20.346672
KAM3415880.1,64.491239,35.028015,95.241423,10.020434,0,0,11.057359,23.039631,9.083779,21.732639,46.260027,37.799328,7.542467,8.994558,0
KAM3415881.1,60.460438,47.661243,69.937788,12.00574,25.712603,30.081526,13.248107,73.611673,76.184572,95.474266,98.97381,161.744112,36.147298,40.951129,19.856391
KAM3415882.1,151.271079,130.017921,191.805501,65.943295,141.230251,82.613604,72.767176,252.701838,29.88964,47.673313,217.451283,142.144532,0,23.676852,54.532073
KAM3415883.1,1430.443872,1801.459696,1386.687338,629.07057,829.092697,707.267542,649.669532,791.193091,526.401722,588.885462,712.739601,660.614155,415.836148,246.137061,486.86549
KAM3415884.1,87.914995,95.975528,116.881882,67.178188,431.625037,0,259.454499,51.486816,182.696228,182.122771,177.218724,72.403207,271.790115,156.781554,249.98973
KAM3415885.1,9.040951,10.584439,8.657105,35.730232,0,89.525499,78.855266,0,24.292775,0,35.346663,24.068297,23.532647,6.414446,14.773629
KAM3415886.1,3.586332,4.10894,3.617666,0,0,84.477068,0,0,15.281921,48.748651,0,9.084425,6.344462,0,9.293687
KAM3415887.1,5.802324,6.089554,11.200305,0,0,0,35.470738,0,0,0,42.399103,0,0,11.541405,0
KAM3415888.1,11.24495,7.664448,18.852974,41.138936,0,0,0,18.917862,14.917398,23.79292,54.263072,17.735465,49.545013,0,4.536001
KAM3415890.1,29.485373,23.007005,26.883744,9.26476,0,34.82061,30.670462,24.852495,33.594968,60.281132,42.771409,39.941439,19.177579,36.591499,30.646124
KAM3415891.1,90.635673,77.090258,72.174992,133.192398,570.514282,278.1052,416.429975,102.081534,402.474364,256.775075,175.683413,227.290514,726.84925,1195.563827,1070.844345
KAM3415892.1,1.070667,1.001997,6.035926,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415893.1,7.489666,5.731047,8.461579,27.938592,89.753804,35.001402,30.829707,42.825483,44.322333,30.297059,23.032223,71.515084,52.57405,37.617429,23.103931
KAM3415894.1,19.663714,13.812892,35.584624,0,0,0,80.458015,83.823049,66.097416,0,0,19.645992,13.720545,0,0
KAM3415895.1,17.707185,11.977715,19.323807,0,0,0,42.292034,0,0,27.707567,0,10.326739,14.424162,0,0
KAM3415896.1,4894.711333,4923.834429,4583.918883,9236.966187,9246.496272,8658.724968,4948.167941,5325.534592,6021.897939,4092.419066,2987.888457,2915.725022,4313.211966,3546.048898,3302.119848
KAM3415900.1,2.409001,2.705391,1.21733,0,0,0,0,0,0,47.673313,0,0,0,0,0
KAM3415901.1,1.533001,0.737834,0.940664,0,0,0,0,0,46.19308,0,33.606107,0,0,54.887248,0
KAM3415902.1,26.337451,34.803185,40.402282,53.462224,28.624909,100.466022,0,30.730954,60.581089,38.650198,70.517734,54.019159,35.211293,33.592196,47.895035
KAM3415904.1,39.432686,37.630867,41.838277,72.978837,104.198811,162.538157,125.270074,80.791474,139.665155,41.035257,53.478073,61.176128,112.915368,93.166059,102.818762
KAM3415905.1,113.43371,86.284493,105.086097,238.699684,73.031613,256.322055,338.657882,287.484372,61.824959,123.261799,146.180178,183.760992,173.254482,97.948347,202.093514
KAM3415908.1,69.834879,90.355873,66.006161,218.993082,141.449213,182.902676,38.357891,31.969721,63.023117,47.747226,13.755058,48.703785,23.548284,24.961643,49.825688
KAM3415909.1,25.130373,24.592403,23.991857,75.205771,80.533812,0,114.108695,86.458993,119.307914,0,74.398426,141.846535,53.070031,81.007595,59.600393
KAM3415910.1,82.220929,42.189958,306.530365,0,0,0,32.340967,22.462386,0,21.188139,0,7.896918,0,10.523045,0
KAM3415911.1,10.154068,3.723549,8.900905,0,0,0,0,0,0,0,0,25.983409,36.293054,0,0
KAM3415912.1,29.77815,13.481716,63.917949,0,0,18.788378,0,22.988261,67.976439,0,19.781521,12.122694,5.644237,0,4.133981
KAM3415913.1,1.760894,2.197272,3.098938,0,0,0,0,0,0,0,0,0,0,24.518162,6.274418
KAM3415914.1,14.293405,19.538937,26.558075,0,213.414602,249.676669,109.959288,19.093028,67.749851,126.069429,32.859305,53.699045,56.254233,62.61212,27.468007
KAM3415915.1,14.819508,15.560664,17.947217,30.925131,0,38.742931,0,47.403379,56.068842,33.53571,30.593146,16.665221,34.916421,44.414509,17.049108
KAM3415916.1,41.689957,41.394573,50.167124,195.965165,148.128387,577.658102,50.880904,70.67856,104.498485,75.002745,76.024099,62.119718,43.383727,16.555537,136.633918
KAM3415917.1,3.281867,2.669774,3.079907,15.400609,0,12.862565,5.66476,0,4.653682,31.545707,16.928091,16.598446,0,0,0
KAM3415920.1,224.827226,171.565091,164.335849,116.587746,249.695084,179.767201,188.030382,219.951679,317.069304,226.924972,254.331021,149.820336,185.638969,206.083322,365.873858
KAM3415921.1,1.829957,1.697695,2.221347,74.050086,0,61.846514,0,0,0,0,0,0,4.644845,4.431264,13.608004
KAM3415923.1,23.025909,15.900398,16.441418,55.020173,58.918142,68.929142,0,21.084325,24.938596,79.553014,18.143175,29.64978,10.35354,19.75492,0
KAM3415924.1,24.897147,18.12891,41.10919,11.557072,0,0,0,0,0,167.102336,76.220037,239.777309,0,4.149551,3.185722
KAM3415925.1,4.457253,4.591513,4.958441,0,0,0,0,0,13.527425,0,0,8.041454,8.424095,5.357823,4.113346
KAM3415927.1,38.511677,46.046122,30.087037,7.523732,0,94.257132,16.60459,11.532701,13.64091,10.878474,49.619756,48.653497,22.652711,21.611087,0
KAM3415928.1,373.321485,374.265479,413.395044,528.698209,83.874734,196.252403,1166.816894,1305.662944,1597.594747,1019.251278,826.50479,527.610707,1016.997926,1434.258928,1171.288609
KAM3415929.1,12.479149,12.318261,14.172248,30.0697,32.200024,18.835625,74.658024,66.257447,40.888427,57.064117,39.662531,64.816953,16.975292,5.398243,14.505318
KAM3415930.1,65.996488,77.199348,70.31417,85.738892,36.725266,85.930785,75.688993,124.853068,124.359192,111.571961,135.709558,133.990926,93.577787,92.353305,108.716587
KAM3415931.1,52.642796,56.849738,48.781673,37.251456,19.94529,46.668536,20.553138,74.944595,50.654094,94.257517,85.986966,97.862746,21.02962,23.4064,25.671035
KAM3415932.1,23.184537,29.627487,35.651377,20.808093,44.564534,52.136659,45.922672,95.686635,75.452271,45.129262,27.446287,89.706062,62.649726,37.355591,74.565124
KAM3415933.1,3.312376,2.620848,3.374999,0,0,43.888477,0,13.424785,0,0,11.552099,0,0,0,0
KAM3415934.1,1.944881,0.893524,3.512387,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415935.1,255.255084,237.981779,163.997648,76.783289,213.780038,115.432706,42.364452,41.193861,0,0,40.511472,16.551076,23.118178,5.513788,23.281958
KAM3415936.1,0.487214,0.790339,1.075422,0,0,0,0,0,0,0,0,13.575601,0,18.090179,0
KAM3415937.1,1.139742,0.756346,2.503379,0,0,0,0,0,0,0,15.899664,0,0,0,0
KAM3415938.1,1.741719,1.981413,1.870287,0,0,0,0,0,19.084465,0,0,0,7.923131,22.676422,5.8031
KAM3415939.1,17.089265,5.659898,24.867825,0,0,0,54.675889,37.975083,59.889371,107.462497,54.462936,53.402366,18.647812,29.65057,50.079792
KAM3415940.1,0.034787,0,0.037355,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415941.1,0.808181,1.72796,2.70365,0,30.979539,36.243387,0,0,0,0,9.539798,7.795023,5.443958,2.596816,1.993646
KAM3415942.1,17.012788,20.633865,16.365357,17.42543,62.199852,0,25.638176,48.969164,73.717455,12.597611,34.476732,18.780754,26.232544,41.710517,36.825632
KAM3415943.1,48.118048,39.528289,64.645684,0,0,0,127.284063,154.708778,104.565687,364.831145,218.709844,303.028375,54.264534,62.123188,63.591528
KAM3415944.1,554.253144,462.039731,662.227322,0,0,568.883549,313.175186,391.52791,102.911167,984.846172,823.562328,795.289658,149.536569,326.081206,234.694999
KAM3415945.1,9.125339,10.073531,15.675924,0,44.256484,0,5.700654,15.837535,14.049508,11.204327,3.407071,8.35181,9.721354,1.854869,14.240326
KAM3415946.1,87.966953,106.87984,91.08783,87.070759,0,15.583149,109.806778,95.332732,39.465933,121.398341,102.542907,83.788386,72.560939,116.118377,49.716712
KAM3415947.1,161.141205,204.698136,147.786464,109.666567,104.387577,0,26.892217,121.406752,110.461714,96.901192,112.507403,170.727943,132.992345,65.626058,77.253771
KAM3415948.1,26.994161,25.966758,30.635661,0,0,0,0,23.811166,122.043612,44.920813,95.618301,78.130251,23.385132,0,11.418571
KAM3415949.1,74.183054,85.140254,64.366305,0,0,0,0,0,0,47.673313,0,53.304199,37.227066,23.676852,0
KAM3415950.1,371.559693,353.311214,484.660231,266.913337,457.317003,1003.165187,88.360142,40.913631,120.981877,154.370729,158.428792,186.987747,210.953374,153.335805,132.435035
KAM3415951.1,26.022503,29.937681,25.385002,24.638154,0,0,81.563208,0,22.335116,17.812007,0,26.554473,0,35.385186,33.957701
KAM3415953.1,14.030311,16.490651,12.999123,45.066775,12.064896,28.229774,68.379205,25.905113,40.854182,40.725946,44.582977,36.429001,4.240269,20.226457,15.528396
KAM3415954.1,45.396865,30.430123,49.058053,48.873505,0,0,26.965493,112.373133,88.61016,35.33281,104.755822,39.50611,27.590632,61.417884,26.944094
KAM3415955.1,5.967184,5.354671,7.833291,0,0,0,14.661238,10.182948,0,9.60529,17.524963,21.479618,15.001129,9.540895,16.480804
KAM3415956.1,138.243795,113.257515,111.498057,25.478091,109.132467,63.837785,112.458362,19.52696,46.19308,36.83847,25.204581,34.324674,105.476687,54.887248,63.20763
KAM3415957.1,13.365357,17.306243,16.63467,20.538064,29.324144,17.153359,18.886137,0,6.206093,4.949291,9.030038,0,2.57653,11.061247,3.77423
KAM3415958.1,46.122506,49.178429,62.599335,15.957808,68.353431,0,0,48.921637,260.390888,23.073205,105.243326,17.198982,12.01158,34.377778,4.398791
KAM3415959.1,7.602974,9.445412,11.977151,25.919908,0,0,0,59.596734,0,18.738643,0,27.93592,9.755069,13.959763,12.5035
KAM3415960.1,8.309948,9.944588,10.347302,27.425958,0,0,15.132012,26.274809,12.431165,0,27.131536,3.694888,5.160939,17.232694,11.340003
KAM3415961.1,81.681725,85.665685,169.77668,116.905059,107.303431,41.845252,18.428931,12.799795,22.709447,12.073688,0,0,18.856168,5.996372,13.81073
KAM3415962.1,1.211544,0.94926,2.904506,0,0,0,72.341637,20.097924,35.657816,18.957809,34.588742,49.459647,19.738327,18.830713,7.228423
KAM3415963.1,1.231438,1.210079,3.206672,0,0,0,0,32.940048,0,72.499991,0,46.32186,0,10.287706,7.898149
KAM3415964.1,31.313028,27.885653,27.193736,0,63.495253,37.141984,16.35758,56.805702,26.875974,53.583228,19.552644,3.994144,52.999856,42.579199,89.895297
KAM3415965.1,11.115018,5.058452,7.363429,0,0,0,0,0,0,0,68.77529,56.196675,0,7.488493,0
KAM3415966.1,3.33761,2.115948,3.699594,0,0,0,0,153.597541,68.128342,253.547455,429.557395,303.7446,9.428084,8.994558,20.716095
KAM3415967.1,18.662133,21.711621,16.437802,56.761317,121.565279,0,62.635037,0,51.455583,82.070514,0,0,0,0,15.646333
KAM3415968.1,0.438,0.737834,0.41154,0,0,63.837785,0,0,0,0,16.803054,0,0,0,0
KAM3415969.1,559.522653,439.00818,440.59067,73.813071,118.563668,184.945681,203.62831,297.002653,234.197017,867.14422,1679.475589,1601.027092,215.293979,132.512424,132.253369
KAM3415970.1,18.973153,24.391608,20.798684,90.209101,0,37.671249,8.295336,11.523034,20.444213,16.304033,19.831265,26.331887,28.292154,18.89385,8.288753
KAM3415972.1,76.086694,90.915814,114.583902,57.402447,72.316695,50.762576,48.438391,64.69776,91.829618,68.350895,86.849518,40.031668,85.143832,116.387418,110.76143
KAM3415973.1,41.053711,23.104563,39.492757,0,0,0,31.821016,66.303762,0,145.932458,19.018247,93.2395,0,10.353865,23.846823
KAM3415974.1,207.677768,173.415579,237.517612,570.709245,763.927267,638.377846,685.99601,413.971556,600.510046,390.487777,322.618631,335.008817,149.58512,248.822193,255.63975
KAM3415975.1,60.696886,35.253758,52.394328,46.228289,66.004516,0,348.582278,212.582164,272.396309,122.541713,35.569351,120.407653,26.097325,41.495514,48.847745
KAM3415976.1,370.20108,241.63552,418.255795,0,61.365221,0,553.309514,834.481212,649.359597,652.49992,415.727948,470.938912,118.61915,128.596322,189.555578
KAM3415977.1,124.965195,83.604319,89.991963,0,54.87804,0,84.825736,19.638543,116.142602,83.360194,67.596285,186.4124,19.287166,36.800593,42.379211
KAM3415978.1,522.571158,316.061841,352.865989,19.929529,0,0,626.767939,939.376964,812.998215,900.495921,407.455382,730.307016,105.007902,93.023722,277.426874
KAM3415979.1,24.766401,13.088718,23.666939,9.684976,82.96896,0,149.620629,259.797137,228.271637,77.018658,51.098703,83.506075,25.514879,45.205912,64.072242
KAM3415980.1,4.53773,2.398131,3.382221,0,0,62.246261,0,19.040138,0,0,40.960352,13.387574,0,17.839623,10.271969
KAM3415981.1,0.862926,1.615159,0,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415982.1,2.026073,1.829381,2.375789,0,8.077088,0,24.969729,23.1236,20.512991,10.905922,0,0,2.838733,5.416404,2.07916
KAM3415983.1,2.114433,2.755239,4.385037,90.133549,32.173056,112.919096,33.153554,69.080301,81.708363,10.860252,49.536641,0,50.883226,37.756053,20.704528
KAM3415984.1,4.647285,4.068738,3.707104,17.65411,0,0,19.480976,27.060984,0,12.762934,0,57.081662,19.932602,0,12.165948
KAM3415985.1,25.817578,30.007208,31.84578,71.460463,114.784746,0,39.427633,27.384422,64.780734,38.746438,23.564442,48.136594,26.894454,32.07223,24.622716
KAM3415986.1,1.911783,1.523676,3.956808,0,0,35.95344,15.834137,0,13.007971,0,0,0,5.400406,0,3.955393
KAM3415987.1,14.699508,18.506944,20.430978,28.561427,0,0,31.516993,10.945048,51.783326,41.296628,9.418272,46.174338,64.495299,76.912068,39.364979
KAM3415989.1,7.20889,6.590577,8.519019,0,0,0,0,25.840188,30.563843,24.374326,0,18.16885,12.688925,18.158187,23.234217
KAM3415990.1,77.334437,95.442416,96.092037,12.070374,77.553085,30.243473,26.638858,18.501992,10.942102,17.452411,23.881594,13.00919,18.17095,15.168481,16.636074
KAM3415991.1,244.196351,262.043486,217.992905,126.696301,38.7635,113.374875,39.944847,55.487306,16.407633,39.254716,41.778733,53.644859,57.900422,56.862672,52.386008
KAM3415992.1,34.427662,39.69308,47.035017,34.828303,0,43.632816,19.216186,66.732912,63.145492,0,34.454417,18.768598,13.107782,31.26264,26.401289
KAM3415993.1,4.746091,2.584254,10.347302,0,0,0,73.853253,51.294701,60.671509,96.769711,132.418095,72.133046,0,24.030238,18.448662
KAM3415994.1,1.596148,1.925309,2.348774,0,0,0,151.784293,21.084325,0,19.888253,145.145396,29.64978,0,19.75492,30.332769
KAM3415995.1,16.437888,24.316693,23.859661,0,0,0,0,0,0,38.138651,69.584411,0,0,0,0
KAM3415996.1,66.439425,25.34814,62.855475,0,65.109539,0,234.828309,815.498811,385.829662,1208.801304,832.064435,835.520739,394.733093,720.418393,452.523782
KAM3415997.1,10.618498,10.73669,14.607956,70.339515,150.645601,176.242354,0,40.432294,31.882283,38.138651,23.194804,104.239323,119.126611,69.4521,53.32025
KAM3415998.1,34.451502,34.323999,35.676219,69.25319,222.478542,260.280697,57.314687,119.423571,149.101989,37.549637,114.182913,79.304575,87.965114,18.648949,52.496771
KAM3415999.1,1.417623,1.742638,2.139402,0,0,0,0,13.66499,0,12.889802,0,0,6.710246,6.401694,19.659011
KAM3416000.1,2.70648,3.615922,2.780994,21.714983,0,0,23.962072,33.285666,0,0,14.321247,0,32.690111,31.186943,32.921704
KAM3416001.1,1.374702,1.529134,1.419942,0,26.096894,0,13.446109,9.338981,0,17.618398,16.072486,19.699378,4.585943,4.375071,1.67943
KAM3416002.1,10.993187,8.840152,12.460483,0,0,0,0,48.404859,28.626698,22.829474,0,0,47.538789,22.676422,17.4093
KAM3416003.1,57.922168,64.637989,59.816777,32.931291,0,0,84.791128,67.304675,14.926528,103.165751,39.817273,26.619478,28.918945,31.530496,45.387772
KAM3416004.1,1.4454,0.612541,1.52281,0,0,0,28.008498,19.453274,0,18.349728,16.739646,0,0,0,0
KAM3416006.1,4.257769,6.69427,3.802032,0,0,0,0,0,37.81387,0,0,0,47.096567,7.488493,0
KAM3416007.1,5.431959,6.006787,8.134812,38.739906,82.96896,0,21.374376,7.422775,17.559357,0,6.387338,20.876519,7.289965,17.386889,2.669677
KAM3416008.1,36.492976,40.417893,51.694954,0,0,0,178.849444,138.021887,32.650531,26.038436,130.64543,126.160408,115.219514,96.989515,74.461466
KAM3416009.1,8.711516,10.462177,24.016431,0,0,0,100.424073,44.386005,37.499918,0,10.912684,26.750447,52.93295,41.587386,27.366649
KAM3416010.1,55.526439,66.66824,39.99188,15.330407,32.833016,153.647181,33.833627,17.624333,13.897405,38.790594,20.221111,8.261392,28.848325,11.008724,14.790465
KAM3416011.1,108.938497,101.833701,109.406437,229.956106,179.089176,314.278324,299.888966,136.18803,151.608059,143.575573,130.977649,214.045146,86.544974,97.577331,97.962823
KAM3416012.1,21.576801,17.98087,21.668777,0,0,57.177863,75.544549,87.448982,113.778376,49.492906,112.875475,24.594983,42.942163,16.387033,28.306725
KAM3416013.1,11.582562,12.415813,8.303248,50.046251,21.436735,100.316519,22.090035,42.192182,0,7.236128,6.6012,16.181632,3.767025,17.96904,8.27719
KAM3416014.1,50.802203,35.289794,37.016786,79.365382,0,0,65.683645,91.241017,35.973372,28.688366,26.171128,42.769151,37.33688,17.810022,16.40788
KAM3416015.1,989.063051,598.208858,1261.96619,200.408673,107.303431,251.07151,1824.464157,2265.563736,1884.884131,1811.053249,1519.972321,1876.466639,235.702094,989.401424,504.091643
KAM3416016.1,14.757843,9.944141,16.126876,0,0,0,0,0,73.243082,0,26.64268,43.539766,0,0,0
KAM3416017.1,1.453299,1.028936,2.035535,0,0,0,0,0,0,10.628804,0,0,0,0,0
KAM3416018.1,2.046863,0.671927,2.333215,0,0,0,0,0,0,0,0,0,0,0,0
KAM3416019.1,0.140467,0.126199,0,0,0,0,0,0,0,0,0,0,0,0,0
KAM3416020.1,0.6424,0.566844,0.68982,0,0,0,0,0,0,0,14.082559,11.506938,0,3.833395,0
KAM3416021.1,1.665482,1.402795,2.427145,110.719607,0,0,0,0,0,80.044082,36.510339,0,0,9.938432,0
KAM3416022.1,0.650282,0.680497,0.618934,0,0,0,15.178429,0,6.234649,0,9.071587,0,0,0,0
KAM3416023.1,1.367555,0.685208,3.027377,0,0,0,0,0,26.626579,0,0,0,0,0,5.397643
KAM3416024.1,9.385066,5.35442,11.263469,46.709834,0,0,0,35.799427,42.343657,168.842985,61.611197,125.857137,0,0,0
KAM3416025.1,11.442754,8.792522,11.425146,0,0,0,0,0,0,135.074388,369.667181,151.028565,0,0,0
KAM3416026.1,71.989254,63.289759,69.609122,41.810201,134.316882,104.759441,23.068382,0,0,0,27.574242,0,27.537037,15.011897,11.525038
KAM3416027.1,60.691525,61.837514,60.704171,113.883024,0,0,62.833879,0,103.237869,20.582764,112.660474,92.055506,64.290552,112.446257,31.392008
KAM3416028.1,39.38793,33.912165,32.063455,14.280714,30.584895,0,0,43.780191,12.945831,15.486236,28.254816,15.391446,59.120691,33.328563,41.333228
KAM3416030.1,21.596268,18.407536,17.574814,45.066775,24.129792,0,0,0,0,0,0,0,8.480538,16.181165,0
KAM3416031.1,27.046509,23.426229,24.163302,50.956183,54.566233,0,0,0,0,18.419235,0,0,47.943949,73.182998,14.04614
KAM3416032.1,1.311944,0.863693,1.505945,0,0,0,0,0,0,0,0,0,0,0,5.8031
KAM3416033.1,0.149395,0.020972,0.320847,0,0,0,0,0,0,0,0,0,0,0,2.395466
KAM3416034.1,85.673951,80.884261,138.428327,114.978053,0,0,222.033177,44.060833,52.11527,41.56135,37.914583,0,0,41.282717,39.617318
KAM3416035.1,406.549212,379.105113,277.1067,96.780088,0,0,35.598331,0,29.24454,23.322197,85.103236,69.538332,54.635406,46.331682,93.371464
KAM3416036.1,197.261168,180.199492,193.149636,103.083772,47.308656,184.490149,65.000564,84.648891,53.398898,85.170058,77.696879,71.422376,83.134335,95.173948,87.275196
KAM3416037.1,364.182074,361.262665,273.96654,128.362903,293.241437,128.650192,94.430686,98.380105,77.576166,68.052745,0,50.727152,96.619866,125.975313,167.481457
KAM3416038.1,7.77597,6.28115,11.345969,12.021834,0,0,0,0,21.796199,0,7.928519,6.478437,4.524469,4.316423,6.627669
KAM3416039.1,133.168747,133.343691,130.437386,209.006715,223.814042,71.411759,94.35066,225.718421,310.041692,130.495595,75.186545,122.870697,200.226931,293.352186,256.639645
KAM3416040.1,1.908119,2.410745,3.432026,0,0,0,0,51.040767,0,0,0,11.962659,0,31.881702,6.119111
KAM3416041.1,18.428856,14.113124,42.510165,0,160.060951,0,206.173664,128.877937,169.374628,135.074388,123.222394,120.822852,267.207607,80.501298,139.056787
KAM3416042.1,11.468939,6.557633,10.628479,24.370348,0,0,53.784434,56.033886,66.277028,17.618398,0,13.132919,9.171886,8.750141,0
KAM3416043.1,4.221345,4.422435,5.750281,0,0,0,15.319405,0,0,30.109461,9.155843,11.221937,5.224851,0,0
KAM3416044.1,25.681859,29.985746,33.68571,197.539386,84.613719,49.495375,0,15.139846,62.676074,71.404963,13.027918,42.580741,26.020681,49.648377,59.897197
KAM3416045.1,0.803,0.772969,1.847732,0,0,0,0,0,0,0,0,0,0,0,0
KAM3416046.1,4.326369,1.766786,3.80105,0,0,0,0,0,0,0,0,0,0,0,0
KAM3416047.1,494.037617,384.478578,387.353955,49.412056,185.194489,30.951653,95.419216,132.546639,78.388258,44.65269,89.616286,93.19669,18.596441,48.788665,51.076873
KAM3416048.1,1.815027,1.740898,1.714791,0,0,9.082821,8.000272,11.113161,0,0,0,0,2.72858,0,0
KAM3416049.1,62.698261,61.755064,69.119977,239.15435,256.097522,149.806001,395.853435,183.293066,0,432.238042,512.605158,547.730262,562.542331,450.807267,659.232176
KAM3416050.1,99.551128,111.438918,64.65083,51.50242,44.120936,25.808844,17.049583,23.683541,14.006478,59.57339,23.77645,30.529511,54.272844,18.491875,14.196711
KAM3416052.1,2.47077,1.664856,11.01059,0,0,0,0,0,0,0,0,0,0,0,15.846927
KAM3416053.1,4.818002,5.703257,17.338722,121.193083,0,0,0,92.885,0,0,0,0,0,0,0
KAM3416054.1,613.620681,594.929563,536.756706,312.229291,85.365841,299.612002,388.522816,361.494658,258.954987,384.211593,407.455382,458.231853,192.514487,307.693849,245.380865
KAM3416055.1,53.034796,42.749312,60.879259,17.115054,73.310359,128.650192,254.962852,222.994904,131.879482,303.144047,259.613593,281.305113,61.192582,64.523941,44.818981
KAM3416056.1,295.442179,186.861048,251.526703,21.610333,46.282685,0,143.079555,289.845963,274.264458,695.226248,399.062403,529.873712,101.664277,85.350773,154.879849
KAM3416057.1,3.092267,2.367765,2.565863,14.535313,62.260338,0,0,0,26.353265,10.508218,9.586183,7.832924,10.940856,10.43777,8.013357
KAM3416058.1,77.832351,67.391917,80.034976,93.614699,0,187.648436,268.585316,165.021158,152.755406,94.749466,61.739822,121.075092,440.403704,517.628386,500.617336
KAM3416059.1,127.596203,128.406221,103.658206,40.126569,42.969383,0,321.022081,361.357974,227.348494,116.037058,132.319349,167.584269,483.257842,752.786184,647.065139
KAM3416060.1,344.005313,325.433973,353.407393,122.294838,349.223894,204.280911,89.96669,62.486273,73.908929,117.883102,0,131.806748,15.342064,29.273199,56.18456
KAM3416061.1,31.914442,21.816275,38.823077,143.49261,0,0,118.756031,247.445639,97.559786,77.802848,47.317399,38.663313,67.50508,25.760415,79.107861
KAM3416062.1,5.62775,3.68297,7.086598,0,0,0,20.790622,0,34.159589,27.241893,0,20.306362,0,0,0
KAM3416063.1,258.420085,192.050699,397.041925,0,75.918238,399.680043,371.601545,244.511501,160.671584,140.947188,116.890808,133.71699,160.091098,203.639646,195.424558
KAM3416064.1,401.950595,361.516154,446.684821,129.876124,278.154702,34.254421,120.687023,162.407157,43.376429,138.368885,117.211545,169.446683,100.331483,80.992159,111.17006
KAM3416065.1,62.085134,73.970191,102.294213,0,121.565279,0,125.270074,0,0,0,74.869303,0,0,0,15.646333
KAM3416066.1,3.796001,5.393057,4.38129,11.017553,0,9.201843,0,2.814697,9.987693,5.31005,7.266185,5.937241,2.764336,3.955838,2.024669
KAM3416067.1,24.830123,31.421653,26.803252,54.025832,173.560068,67.683434,22.35618,72.461491,48.975796,48.822068,22.269107,32.753183,35.582497,58.193709,46.538416
KAM3416068.1,2.654425,2.589908,2.070049,7.656478,5.46594,0,0,0,4.627195,1.845068,0,1.375331,1.921032,0,1.407012
KAM3416069.1,5.162776,5.837688,6.986802,32.911149,0,41.23101,0,12.611908,14.917398,0,32.557843,17.735465,6.193127,5.908352,9.072002
KAM3416070.1,3.542088,4.44839,4.907811,35.447779,0,0,0,0,0,0,0,0,0,12.727478,9.771228
KAM3416071.1,0.753654,0.241823,1.156123,0,0,0,55.286793,0,0,0,0,0,0,0,13.81073
KAM3416072.1,2.538891,4.818273,9.542064,29.910911,0,0,0,11.462185,13.557502,0,9.863271,8.059334,16.885651,37.588155,16.489965
KAM3416076.1,44.043676,58.159402,43.998441,51.789922,64.702213,0,76.198929,52.923888,31.299258,49.921622,17.077983,23.257527,6.49712,23.243878,16.655288
KAM3416077.1,10.090697,11.017964,18.591341,32.55277,0,163.128132,17.960682,43.661007,29.509917,58.834579,75.14106,39.47026,76.571098,35.064086,17.946429
KAM3416078.1,20.542425,23.473643,24.452579,22.309174,143.338165,0,160.015381,136.78587,121.343017,120.962139,176.55746,150.277179,88.159619,104.131032,46.121654
KAM3416079.1,57.35023,68.98339,65.678796,108.378104,0,0,29.898296,62.297492,122.809398,39.175653,71.476434,43.802847,30.591426,38.913014,18.671606
KAM3416080.1,6.563931,4.285768,6.577196,0,0,0,19.596705,68.054356,16.098975,38.516261,35.136683,33.495444,0,6.37634,0
KAM3416081.1,20.933386,22.549369,42.76545,88.357519,94.617311,0,146.251269,101.57867,40.049173,239.540787,203.954307,142.844751,83.134335,166.554409,109.601409
KAM3416082.1,0.968211,2.640669,2.772483,0,0,0,0,0,19.449718,0,0,0,0,0,0
KAM3416083.1,16.978366,18.815806,15.783279,18.947088,0,0,20.907752,58.085831,8.588009,13.697684,24.991584,10.210382,49.915728,20.40878,47.005111
