Geneid,CM_in vitro_1,CM_in vitro_2,CM_in vitro_3,CM_0dpi_1,CM_0dpi_2,CM_0dpi_3,CM_1dpi_1,CM_1dpi_2,CM_1dpi_3,CM_3dpi_1,CM_3dpi_2,CM_3dpi_3,CM_6dpi_1,CM_6dpi_2,CM_6dpi_3
KAF2217722,478,471,358,0,0,0,0,0,0,0,0,0,0,0,0
KAF2217723,10681,9859,7525,2,0,2,0,6,0,5,0,7,21,37,16
KAF2217724,5151,4564,1867,0,1,0,0,0,0,8,2,2,10,27,15
KAF2217725,724,643,384,0,0,0,0,0,0,5,4,4,10,14,8
KAF2217726,15,13,23,0,0,0,0,0,0,0,0,0,4,0,0
KAF2217727,75,82,139,0,0,0,0,0,0,6,2,0,3,8,2
KAF2217728,240,169,449,0,0,1,0,0,0,2,6,2,29,29,17
KAF2217729,3,19,17,0,0,0,0,0,0,0,0,0,1,0,1
KAF2217730,396,602,1304,0,0,0,0,0,0,2,0,0,6,9,6
KAF2217731,42,61,172,0,0,0,0,0,0,0,0,0,0,0,0
KAF2217732,15,37,18,0,0,0,0,0,0,0,0,0,0,0,0
KAF2217733,2207,1904,1059,0,0,2,0,2,2,6,0,2,20,63,17
KAF2217734,460,410,727,0,0,0,0,0,0,3,0,4,31,31,17
KAF2217735,495,441,1096,0,0,0,0,2,0,1,2,0,14,42,16
KAF2217736,1007,1131,2778,2,0,2,0,2,2,18,0,0,54,79,56
KAF2217737,333,384,560,0,0,0,0,1,0,4,0,0,6,18,11
KAF2217738,33,36,75,0,0,0,0,0,0,0,0,0,5,2,4
KAF2217739,29,33,55,0,0,0,0,0,0,0,0,0,2,4,2
KAF2217740,2176,2008,1356,0,0,0,0,0,2,12,4,0,39,36,11
KAF2217741,587,556,864,0,0,2,2,0,0,8,0,2,11,22,10
KAF2217742,646,546,510,0,0,2,0,0,0,18,4,4,2,9,8
KAF2217743,1178,1183,807,0,0,0,0,0,2,10,0,0,24,71,28
KAF2217744,46081,41007,10197,12,12,18,11,6,16,156,36,37,224,480,215
KAF2217745,1417,1220,1084,4,2,0,0,0,0,4,0,2,16,38,12
KAF2217746,302,209,788,0,0,0,0,0,2,21,2,8,37,34,17
EFT00053797939,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0
KAF2217747,1376,1288,1408,0,0,2,0,0,0,9,4,4,48,57,34
KAF2217748,820,792,968,0,2,0,0,0,2,4,4,3,25,44,26
EFT00053797937,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
KAF2217749,1229,1087,1006,0,0,0,14,4,8,22,2,1,24,53,35
KAF2217750,197,224,327,1,0,0,2,0,3,5,2,0,12,27,23
KAF2217751,37,36,75,0,0,0,0,0,0,0,0,0,2,4,2
KAF2217752,175,139,228,0,2,0,0,0,0,2,0,4,12,28,3
KAF2217753,609,466,534,0,0,0,0,0,0,4,2,0,35,46,10
KAF2217754,211,222,483,2,0,0,2,0,0,17,4,10,37,80,43
KAF2217755,14,40,62,0,0,0,0,0,0,0,0,0,4,10,1
KAF2217756,26,19,12,0,0,0,0,0,0,4,4,0,5,14,11
KAF2217757,75,69,135,0,0,0,0,0,0,4,4,0,4,19,7
KAF2217758,72,35,62,2,0,0,0,0,0,4,0,0,12,22,6
KAF2217759,29,5,42,0,0,0,0,0,0,0,2,0,1,5,2
KAF2217760,68,88,343,0,0,0,6,0,2,49,24,20,110,337,36
KAF2217761,24,30,50,0,0,0,0,0,0,0,0,0,0,3,2
KAF2217762,491,504,970,0,0,0,0,0,0,4,3,0,10,18,8
KAF2217763,250,196,373,0,0,2,0,0,0,6,4,4,13,15,8
KAF2217764,411,380,761,0,2,0,4,0,0,0,0,0,27,36,24
KAF2217765,127,130,194,0,1,0,0,0,0,2,0,0,9,19,16
KAF2217766,49,43,77,0,0,0,0,2,0,2,0,2,4,6,2
KAF2217767,17,41,45,0,0,0,0,0,0,0,0,0,8,6,4
KAF2217768,558,540,609,0,2,0,0,0,0,16,4,0,18,44,17
KAF2217769,196,207,188,0,0,0,0,0,2,0,2,2,15,19,12
KAF2217770,234,234,158,0,0,0,0,0,0,2,0,0,2,15,6
KAF2217771,8894,8588,21300,0,2,2,26,6,10,59,16,14,101,292,116
KAF2217772,777,670,620,0,0,0,0,0,0,10,2,9,60,93,60
KAF2217773,113,88,62,0,0,0,0,0,0,0,0,0,3,1,0
KAF2217774,97,89,93,0,0,0,0,0,0,0,0,0,2,3,0
KAF2217775,574,505,899,0,0,0,6,0,0,16,3,10,58,128,70
KAF2217776,558,597,1020,0,0,0,2,4,0,6,4,0,18,56,14
KAF2217777,5648,4384,3888,0,0,10,3,2,2,6,6,14,52,113,42
KAF2217778,30,20,24,0,0,0,0,0,0,0,0,4,3,1,0
KAF2217779,1981,1858,4234,2,0,0,2,2,6,31,11,2,10,43,24
KAF2217780,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0
KAF2217781,2211,1884,1091,1,0,0,0,0,0,2,0,0,12,17,0
KAF2217782,7946,6783,4314,4,0,4,4,6,2,54,12,12,84,161,79
KAF2217783,959,1153,2833,0,0,0,0,2,0,0,0,4,36,73,32
KAF2217784,42,41,99,0,0,0,0,0,0,2,0,0,9,12,2
KAF2217785,259,214,493,0,0,0,3,0,0,4,0,0,1,6,17
KAF2217786,1862,1709,1673,2,2,2,0,0,4,4,0,8,34,44,14
KAF2217787,3381,3636,6369,0,0,4,0,2,2,20,10,8,56,87,38
KAF2217788,13653,15171,1332,0,0,0,0,0,0,4,4,0,2,37,10
KAF2217789,672,789,195,0,0,0,0,0,0,0,0,0,4,17,3
KAF2217790,168,157,247,0,0,0,0,0,0,5,2,1,11,30,8
KAF2217791,2493,2299,1101,0,0,0,0,0,0,10,0,2,25,32,9
KAF2217792,228,199,138,0,0,0,0,0,0,0,0,0,6,10,9
KAF2217793,6468,5551,5325,2,2,4,2,0,3,21,4,8,62,111,48
KAF2217794,162,165,295,0,0,0,0,0,0,2,0,0,8,15,6
KAF2217795,252,245,532,0,0,2,0,0,1,6,2,2,19,36,22
KAF2217796,330,309,447,0,0,0,0,0,0,0,0,0,11,24,17
KAF2217797,226,238,562,0,0,0,0,0,0,6,0,0,18,38,13
KAF2217798,250,244,196,0,0,0,0,0,0,2,2,0,6,14,3
EFT00053797944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EFT00053797940,16,18,17,0,0,0,0,0,0,0,0,0,0,0,0
KAF2217799,91,96,285,0,0,0,0,0,0,6,0,4,12,14,2
KAF2217800,48,41,80,0,0,0,0,0,0,0,0,0,7,4,6
KAF2217801,207,241,333,0,0,0,0,0,4,0,0,0,18,22,14
KAF2217802,33,37,116,0,0,0,2,2,0,25,4,6,19,81,12
KAF2217803,61,56,186,0,0,0,0,0,0,14,0,2,10,22,4
KAF2217804,63,79,225,0,0,0,0,0,0,25,6,14,46,68,35
KAF2217805,1159,1199,3731,0,0,0,0,0,0,0,2,0,2,6,10
KAF2217806,82,127,155,0,0,0,0,0,4,82,35,45,417,636,281
KAF2217807,1687,1277,993,6,0,0,0,0,0,2,6,4,13,25,22
KAF2217808,1487,1209,1221,0,0,2,0,0,0,2,2,6,23,26,4
KAF2217809,2793,2279,1044,8,0,0,0,0,2,12,2,0,44,69,22
KAF2217810,279,354,775,10,6,8,0,0,2,0,0,0,1,2,2
KAF2217811,2,4,15,0,0,0,0,0,0,0,0,0,0,0,0
KAF2217812,36,44,101,0,0,0,0,0,0,0,0,0,0,0,0
EFT00053797936,12,11,5,0,0,0,0,0,0,0,0,0,0,0,0
KAF2217813,5150,3903,1116,0,0,0,0,0,2,3,2,0,9,16,12
KAF2217814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2217815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2217816,2649,1984,2128,4,0,6,0,0,0,10,4,4,16,33,7
KAF2217817,292,254,243,0,0,0,0,0,0,0,0,2,0,1,1
KAF2217818,12274,10578,8247,6,4,2,2,2,2,29,9,10,79,137,41
KAF2217819,1454,1258,1325,0,0,0,0,0,0,1,0,2,25,44,19
KAF2217820,48,70,107,0,0,0,0,1,0,0,0,0,7,16,7
KAF2217821,194,191,209,0,0,0,0,0,0,0,0,0,2,9,10
KAF2217822,144,118,391,0,0,0,0,0,0,2,0,0,11,34,26
KAF2217823,168,170,784,0,0,1,0,0,0,8,0,2,41,89,28
KAF2217824,146,121,259,0,0,0,0,0,0,2,0,7,17,45,14
KAF2217825,224,182,784,0,0,0,0,2,0,6,0,0,18,26,4
KAF2217826,167,138,399,0,0,0,0,0,0,2,0,4,15,15,6
KAF2217827,3102,2912,3400,2,4,4,0,2,4,37,8,18,124,234,100
KAF2217828,16,8,10,0,0,0,0,0,0,0,0,0,0,1,0
KAF2217829,76,92,109,0,0,0,0,0,0,2,2,0,4,8,8
KAF2217830,52,62,84,0,0,0,0,0,0,2,0,0,2,7,0
KAF2217831,360,371,363,0,0,0,0,0,0,2,2,0,2,11,2
KAF2217832,168,171,234,0,0,0,0,0,0,2,0,0,17,14,1
KAF2217833,3424,2927,3599,0,2,2,0,0,0,20,8,7,23,70,48
KAF2217834,5179,4951,3428,0,0,2,5,2,0,30,6,6,60,97,38
KAF2217835,4277,3821,3079,0,0,0,2,2,8,24,10,4,75,173,70
KAF2217836,45,43,44,0,0,0,0,0,0,0,0,0,4,4,2
KAF2217837,100,164,212,0,0,0,0,0,0,0,2,0,2,8,2
EFT00053797938,5,7,2,0,2,0,0,0,0,0,0,0,1,0,0
KAF2217838,34,36,57,0,0,0,0,2,0,0,0,0,3,7,1
KAF2217839,283,175,232,0,0,0,0,0,2,21,6,10,37,85,36
KAF2217840,44,48,76,0,0,0,0,0,0,0,0,0,0,3,8
KAF2217841,3481,3228,1492,0,3,1,0,2,4,15,7,8,37,84,37
KAF2217842,407,406,437,2,0,0,0,0,0,0,4,3,6,21,11
KAF2217843,261,239,313,0,0,0,0,0,0,0,4,1,10,25,4
KAF2217844,18,16,28,0,0,0,1,0,0,0,0,0,0,2,0
KAF2217845,359,360,371,1,0,0,0,0,0,6,0,0,8,46,16
KAF2217846,248,286,639,0,0,0,2,0,0,6,0,2,8,17,4
KAF2217847,65,70,130,0,0,0,0,0,0,0,0,0,2,3,5
KAF2217848,3001,2464,1381,1,0,2,0,0,0,1,0,0,6,13,8
KAF2217849,246,235,437,0,0,0,0,0,0,2,0,4,2,8,2
KAF2217850,4256,3689,3519,2,0,4,0,0,4,10,12,8,84,122,56
KAF2217851,147,103,132,0,0,0,0,0,0,0,0,0,0,15,6
KAF2217852,39,41,66,0,0,0,0,0,0,3,0,2,11,43,12
KAF2217853,48,43,67,0,0,0,0,0,0,0,0,0,0,0,0
KAF2217854,8622,7320,3694,4,3,4,2,0,0,21,10,9,109,147,88
KAF2217855,3444,3145,2325,8,5,0,1,2,3,20,5,2,57,111,50
KAF2217856,367,288,211,0,0,0,0,0,0,0,2,0,4,13,10
KAF2217857,794,729,301,0,0,0,0,0,0,0,0,2,14,37,8
KAF2217858,8665,7746,2375,0,2,4,0,0,0,2,3,2,54,102,27
KAF2217859,26911,25213,19825,2,2,8,21,6,6,92,34,29,257,547,230
KAF2217860,2273,1895,1568,2,2,0,0,2,2,12,6,4,49,112,49
KAF2217861,1005,1014,1565,2,2,0,0,2,2,14,4,2,34,40,26
KAF2217862,128,173,288,0,0,0,0,0,0,2,0,2,9,22,21
KAF2217863,170,159,285,0,0,0,0,0,0,0,0,2,13,7,1
KAF2217864,532,657,891,0,0,0,0,0,2,5,4,10,62,72,35
KAF2217865,4670,3930,2169,2,0,2,2,0,2,14,8,2,33,77,22
KAF2217866,353,398,416,0,0,0,0,0,0,1,0,0,14,17,20
KAF2217867,1194,1064,1275,4,0,2,2,0,0,10,4,10,44,114,33
KAF2217868,1372,1426,1505,0,0,0,4,2,2,13,5,2,22,41,32
KAF2217869,91,68,77,2,0,0,0,0,0,0,0,0,0,10,2
KAF2217870,885,985,828,0,0,2,2,0,0,6,6,0,50,98,25
KAF2217871,299,235,259,0,0,0,0,0,0,1,2,2,5,11,3
KAF2217872,49,39,72,0,0,0,0,0,0,0,2,0,3,2,2
KAF2217873,43,52,101,0,0,0,0,0,0,0,0,2,13,20,2
KAF2217874,573,736,1360,0,0,0,2,2,4,10,10,12,19,76,29
KAF2217875,399,345,377,0,0,0,0,2,0,5,0,0,17,24,17
KAF2217876,36,41,52,0,0,0,0,0,0,0,0,0,2,8,2
KAF2217877,11267,10381,10804,4,4,8,5,6,20,145,32,54,319,490,197
KAF2217878,617,662,1125,0,0,0,0,0,2,8,0,2,23,53,23
KAF2217879,1337,1306,1514,2,0,4,0,5,3,25,9,9,57,113,52
KAF2217880,207,155,131,0,0,0,0,0,0,0,0,0,1,4,2
KAF2217881,23798,20471,11055,0,4,14,4,2,0,10,2,4,69,123,62
KAF2217882,1943,1682,1089,0,0,0,0,0,2,4,4,0,6,8,2
KAF2217883,244,173,210,0,0,0,0,0,0,0,0,0,2,0,0
KAF2217884,330,340,313,0,0,0,1,0,0,2,0,5,10,19,15
KAF2217885,576,388,273,0,0,0,0,0,0,5,4,4,15,16,21
KAF2217886,9,15,16,0,0,0,0,0,0,0,0,0,0,2,0
KAF2217887,43,46,29,0,0,2,0,0,0,0,0,0,2,5,4
KAF2217888,4464,3574,1508,4,2,5,0,0,0,5,0,4,21,54,21
KAF2217889,1155,1013,649,2,0,1,0,0,0,0,2,1,7,21,6
KAF2217890,841,669,432,0,0,0,2,2,0,2,3,7,16,56,16
KAF2217891,7935,5919,1967,2,4,8,2,2,0,8,1,6,35,77,10
KAF2217892,2468,1944,832,2,1,0,0,0,0,3,1,3,11,34,7
KAF2217893,295,283,561,0,0,0,2,0,0,6,2,2,6,20,14
EFT00053797941,6,2,21,0,0,0,0,0,0,0,0,0,1,5,0
KAF2217894,13,4,24,0,0,0,0,0,0,0,0,0,0,3,0
KAF2217895,4565,3766,3110,7,2,2,0,1,4,13,6,20,55,119,61
KAF2217896,749,937,1956,0,0,0,1,0,0,5,0,0,4,18,20
KAF2217897,287,245,220,0,0,0,0,0,0,2,0,0,8,5,4
KAF2217898,112,81,146,0,0,0,0,0,0,0,0,0,3,8,0
KAF2217899,98,102,140,0,0,0,0,0,0,0,0,1,3,9,3
KAF2217900,230,252,437,0,0,0,0,0,0,2,2,0,4,13,3
KAF2217901,31,28,22,0,0,0,0,0,0,0,0,0,0,2,0
KAF2217902,24,17,36,0,0,0,0,0,0,0,0,1,2,0,0
KAF2217903,1109,1121,1314,0,0,0,4,2,6,19,2,4,63,97,53
KAF2217904,36,28,104,0,0,0,0,0,0,0,0,0,2,0,2
KAF2217905,2116,2346,1337,0,2,0,0,0,0,8,0,2,16,28,14
KAF2217906,1310,1018,728,2,0,2,1,0,0,5,2,6,47,117,41
KAF2217907,48,41,94,0,0,0,0,0,0,2,0,0,0,8,2
KAF2217908,5662,4642,3695,5,4,3,4,1,4,33,6,10,67,154,49
KAF2217909,576,518,695,0,0,0,0,0,0,2,0,0,12,28,6
KAF2217910,2846,2528,1440,0,0,1,2,0,0,11,4,2,18,15,10
KAF2217911,19,16,20,0,0,0,0,0,0,0,0,0,0,0,0
KAF2217912,233,180,180,0,0,0,0,0,0,3,0,1,13,12,2
KAF2217913,50,44,36,0,0,0,0,0,0,1,0,0,0,0,2
KAF2217914,109,78,69,0,0,2,0,0,0,0,0,0,0,0,0
KAF2217915,976,778,757,0,0,0,0,0,4,2,2,2,10,17,4
KAF2217916,2231,1848,1676,4,0,2,1,0,0,14,3,9,46,69,27
KAF2217917,179,164,151,0,0,0,0,0,0,2,2,0,10,4,0
KAF2217918,145,190,160,0,2,0,0,0,0,1,0,0,4,11,1
KAF2217919,46,36,48,0,0,0,0,0,0,0,2,0,0,2,0
KAF2217920,9527,8162,4365,2,0,0,8,8,8,32,8,14,160,284,135
KAF2217921,4115,3929,1654,9,2,3,3,2,0,4,4,2,27,66,20
KAF2217922,267,213,132,0,0,0,0,0,2,0,0,0,0,4,0
KAF2217923,6387,5788,3045,0,0,2,2,2,4,30,5,6,77,152,61
KAF2217924,885,888,825,0,0,0,0,0,0,1,0,0,4,5,8
KAF2217925,1216,980,1087,0,0,0,0,0,0,2,0,0,9,19,4
KAF2217926,2915,2680,2539,0,0,0,0,0,2,10,10,3,78,157,64
KAF2217927,42,55,93,0,0,0,0,0,0,3,0,0,7,11,8
KAF2217928,1024,777,1013,0,0,0,0,0,0,0,0,2,10,34,11
KAF2217929,267,472,238,0,0,0,0,0,0,0,0,0,0,0,1
KAF2217930,51,61,60,0,0,0,0,0,0,0,0,0,0,8,2
KAF2217931,8758,9508,18937,2,0,4,18,4,12,60,20,14,216,436,179
KAF2217933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2217932,14648,13433,8288,2,2,0,2,0,0,33,10,10,78,158,71
KAF2217934,2645,2338,1432,0,0,2,0,0,2,11,0,6,46,118,35
KAF2217935,81702,78718,65453,10,4,8,26,15,29,143,45,58,532,1011,467
KAF2217936,5742,5160,4397,4,2,4,4,0,6,38,6,8,67,196,46
KAF2217937,983,1023,793,0,0,0,0,0,0,12,4,2,28,46,22
KAF2217938,584,426,423,0,0,2,2,0,0,2,0,2,5,25,2
KAF2217939,456,574,1469,0,0,0,0,0,0,4,0,0,12,28,13
KAF2217940,1923,1549,1622,4,4,4,0,0,0,2,0,0,15,22,29
KAF2217941,402,480,1050,0,0,0,2,0,12,95,27,25,98,209,107
KAF2217942,1929,1484,1424,0,2,0,2,0,4,7,0,4,38,79,38
KAF2217943,956,939,621,0,0,0,0,0,0,6,0,6,13,38,7
KAF2217944,1034,846,1159,0,0,2,6,0,5,0,9,0,27,46,35
KAF2217945,4907,4145,4341,0,0,6,2,0,0,20,8,4,68,95,31
KAF2217946,289,292,247,0,0,0,0,0,5,4,2,3,21,53,27
KAF2217947,1420,1257,1630,0,0,2,0,1,4,15,6,16,68,125,72
KAF2217948,76,52,88,0,0,0,0,0,0,0,0,0,0,3,0
KAF2217949,589,524,685,2,0,0,0,2,2,10,0,0,18,38,19
KAF2217950,990,1370,5649,0,0,0,0,2,0,0,0,0,2,8,11
KAF2217951,586,514,563,0,0,0,0,0,0,2,0,0,8,16,0
KAF2217952,5273,4733,5169,2,2,6,6,0,2,18,4,2,39,79,44
KAF2217953,150,145,267,0,0,0,0,0,0,3,2,0,1,12,7
KAF2217954,331,260,227,0,0,0,0,0,0,0,1,0,4,4,0
KAF2217955,12675,12642,14748,11,2,0,18,8,20,143,30,29,376,980,499
KAF2217956,4893,4714,4022,0,4,0,4,0,6,16,6,12,44,89,41
KAF2217957,645,620,1078,0,0,0,0,0,2,3,0,0,9,30,22
KAF2217958,8632,8433,9621,4,2,5,0,0,0,23,8,14,49,109,32
KAF2217959,111,131,207,0,0,0,0,0,0,0,2,4,6,24,18
KAF2217960,301,311,658,0,0,0,0,3,0,0,0,0,12,24,7
KAF2217961,231,138,331,0,0,0,0,0,0,3,0,0,7,28,5
KAF2217962,268,289,1042,0,0,0,6,0,2,9,2,2,41,44,14
KAF2217963,1431,1302,1997,0,0,0,0,0,0,4,4,0,32,103,42
KAF2217964,728,695,1018,1,0,0,0,0,2,3,4,12,33,49,28
KAF2217965,6549,5960,5856,7,7,3,0,0,0,20,12,14,85,152,68
KAF2217966,1152,1060,660,1,0,2,0,0,6,16,0,4,12,50,18
KAF2217967,1725,1617,2195,0,0,0,2,2,6,29,12,2,69,139,51
KAF2217968,1,7,17,0,0,0,0,0,0,0,0,0,0,0,0
KAF2217969,180,226,465,0,0,0,0,0,2,8,0,2,8,24,16
KAF2217970,1390,1077,1425,2,0,0,0,1,0,4,4,0,22,35,17
KAF2217971,5469,5474,4053,2,4,8,2,0,3,9,6,1,19,37,9
KAF2217972,1470,1739,981,2,5,0,0,0,3,0,0,4,14,9,10
KAF2217973,1034,961,680,0,1,0,0,0,0,4,0,2,3,21,4
KAF2217974,12223,11619,12294,0,4,6,4,8,4,9,7,12,71,199,103
KAF2217975,6137,6081,5724,6,2,2,2,0,4,26,16,8,121,188,135
KAF2217976,57,81,78,0,0,0,0,0,2,1,0,0,0,0,7
KAF2217977,287,274,378,0,0,0,0,0,0,3,2,2,20,36,24
KAF2217978,1031,947,1062,2,0,0,0,2,0,14,4,2,15,59,28
KAF2217979,188,152,212,0,0,0,1,0,0,0,0,0,4,5,1
KAF2217980,1014,958,539,0,0,0,0,0,0,6,0,0,8,34,7
KAF2217981,788,761,1706,0,2,2,2,0,0,4,2,12,24,50,15
KAF2217982,703,553,665,0,0,0,0,0,3,1,3,0,22,31,15
KAF2217983,2632,2265,2771,4,6,8,0,0,0,27,14,8,56,124,31
KAF2217984,204,182,479,0,0,0,0,0,0,2,0,0,1,10,2
KAF2217985,1629,2090,3537,0,0,0,0,0,0,2,0,0,4,26,13
KAF2217986,12470,14724,16681,2,0,6,2,2,6,38,16,12,77,295,79
KAF2217987,269,232,82,0,0,0,0,0,0,0,0,0,0,0,2
KAF2217988,27694,21093,4916,8,10,14,0,0,0,7,0,0,25,57,24
KAF2217989,316,211,77,0,0,0,0,0,0,0,0,2,0,8,2
KAF2217990,193,129,71,0,0,0,0,0,0,0,0,0,0,8,3
KAF2217991,2995,2454,1724,2,0,2,0,0,0,5,2,2,30,83,47
KAF2217992,2385,2272,2854,2,0,0,4,0,4,42,26,18,131,333,148
KAF2217993,14,10,17,0,0,0,0,0,0,0,0,0,1,2,1
KAF2217994,19,23,32,0,0,0,0,0,0,0,0,0,0,2,0
KAF2217995,5412,5095,2672,8,4,6,0,2,2,31,8,10,85,227,96
KAF2217996,8863,8151,6670,4,2,2,2,0,2,10,4,3,32,75,15
KAF2217997,213,216,233,0,1,0,0,0,0,2,0,0,9,11,4
KAF2217998,20,28,27,0,0,0,0,0,0,2,0,0,2,0,0
KAF2217999,695,642,1078,0,0,2,0,0,0,0,0,0,10,31,18
KAF2218000,14896,12863,13337,18,2,12,2,2,0,39,10,16,131,257,72
KAF2218001,1039,1097,5524,0,0,0,12,0,2,55,10,10,83,166,101
KAF2218002,283,286,852,0,0,0,0,0,2,4,4,0,10,28,20
KAF2218003,1474,1299,206,0,0,0,0,0,0,0,0,0,4,2,2
KAF2218004,513,478,751,0,0,0,0,2,0,20,2,2,36,51,30
KAF2218005,3512,3633,7808,0,0,2,3,5,2,70,13,6,192,380,180
KAF2218006,12,16,13,0,0,0,0,0,0,0,0,0,0,2,0
KAF2218007,167,194,459,0,0,0,0,2,0,14,6,4,52,157,66
KAF2218008,1173,1594,2858,0,2,0,6,1,4,21,3,6,68,104,20
KAF2218009,1134,1276,2495,0,0,0,0,4,4,22,4,2,87,189,137
KAF2218010,10855,10530,9947,0,4,0,8,2,2,52,15,15,141,237,135
KAF2218011,4569,4306,5364,2,2,1,0,4,4,21,4,16,118,183,94
EFT00053797942,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
KAF2218012,2830,2499,2724,0,2,4,0,6,6,32,8,8,49,135,57
KAF2218013,4784,4775,3281,0,0,0,0,1,0,3,2,1,29,51,20
KAF2218014,865,655,714,2,2,0,4,0,0,4,2,0,17,33,33
KAF2218015,1172,841,1267,2,3,0,0,0,0,5,0,0,8,25,2
KAF2218016,60,38,59,0,0,0,0,0,0,0,0,2,3,0,0
KAF2218017,5480,4617,4751,0,4,2,2,0,0,10,6,12,24,64,26
KAF2218018,276,329,616,0,0,0,4,0,0,14,5,2,28,39,16
KAF2218019,6251,5384,4029,4,2,2,0,2,0,6,8,4,53,86,68
KAF2218020,4759,4251,3786,2,4,0,12,10,6,40,14,14,108,202,124
KAF2218021,8,1,13,0,0,0,0,0,0,0,0,0,0,0,0
KAF2218022,384,352,745,0,0,0,0,0,0,18,4,6,31,82,9
KAF2218023,3848,3242,2357,0,0,2,0,0,2,2,4,4,19,61,18
KAF2218024,43,33,42,0,0,0,0,0,0,2,0,0,10,9,2
KAF2218025,81,92,205,0,0,0,0,0,1,6,1,1,10,27,7
KAF2218026,402,378,810,0,0,0,0,0,3,25,2,15,38,141,55
KAF2218027,3356,2968,4157,0,2,2,12,6,4,53,10,26,115,223,84
KAF2218028,3977,3529,3356,2,2,2,2,0,0,40,11,15,120,216,122
KAF2218029,5136,4906,6819,6,2,3,0,0,2,18,2,0,34,73,32
KAF2218030,4446,3742,3907,2,4,0,0,0,0,10,2,3,20,69,13
KAF2218031,4921,4367,2408,0,0,0,0,2,0,4,0,2,7,18,4
KAF2218032,795,991,2559,0,0,0,0,2,2,6,4,4,24,68,20
KAF2218033,1786,1963,2593,0,0,3,0,0,2,12,4,14,68,92,20
KAF2218034,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0
KAF2218035,12,8,38,0,0,0,0,0,0,0,0,0,0,0,0
KAF2218036,142,135,181,0,0,0,0,0,0,0,0,0,6,9,12
KAF2218037,348,317,340,0,0,0,0,0,0,4,0,0,1,10,8
KAF2218038,159,138,161,0,0,1,0,0,0,0,0,0,4,4,0
KAF2218039,3223,3057,2624,0,2,0,4,0,5,16,4,12,74,118,77
KAF2218040,338,266,285,0,0,0,0,0,4,6,0,8,14,28,14
KAF2218041,637,563,564,0,0,0,0,0,0,10,0,3,16,33,32
KAF2218042,363,161,104,0,0,0,0,0,2,40,7,12,70,94,78
KAF2218043,1421,1208,723,0,0,0,0,0,2,2,0,0,33,63,28
KAF2218044,3617,3487,1044,2,0,4,0,0,0,2,4,4,27,45,18
KAF2218045,4502,3958,3910,4,4,8,0,2,5,18,10,22,90,299,163
KAF2218046,30,18,16,0,0,0,0,0,0,0,0,0,0,6,0
KAF2218047,733,655,843,0,1,2,2,0,5,16,7,0,17,70,34
KAF2218048,2075,1873,1417,0,0,0,2,0,0,12,3,4,72,110,37
KAF2218049,273,247,325,1,0,0,0,0,2,0,0,3,1,14,0
KAF2218050,80,29,116,0,0,0,0,0,2,0,2,0,0,2,0
KAF2218051,589,484,734,2,0,0,0,0,2,8,9,4,28,50,27
KAF2218052,1141,1244,1954,0,0,0,0,0,0,4,2,0,8,31,16
KAF2218053,198,286,314,0,0,0,0,0,0,0,0,0,4,10,4
KAF2218054,4,2,6,0,0,0,0,0,0,0,0,0,0,2,0
KAF2218055,4247,1954,654,6,0,6,1,0,0,7,0,0,78,123,113
KAF2218056,1840,1590,1604,6,2,3,6,2,8,97,37,29,277,716,228
KAF2218057,69,67,106,0,0,0,0,0,0,2,3,1,8,4,2
KAF2218058,908,1050,2913,0,0,0,4,2,2,8,4,2,51,75,47
KAF2218059,1541,1407,1131,2,0,3,0,0,0,10,5,5,35,42,21
KAF2218060,36,24,46,0,0,0,0,0,0,0,0,1,2,3,8
KAF2218061,32,21,56,0,0,0,0,0,0,0,0,0,1,3,4
KAF2218062,27,39,69,0,0,0,0,0,0,0,0,0,2,3,0
KAF2218063,63,53,50,0,0,0,0,0,0,0,0,2,0,5,2
KAF2218064,6593,5643,5346,0,4,4,6,2,7,65,21,16,178,393,106
KAF2218065,29507,27874,13318,4,0,2,2,0,6,44,12,11,97,228,82
KAF2218066,322,292,190,0,0,0,0,0,0,2,4,0,4,6,4
KAF2218067,1523,1193,1629,0,0,0,0,0,0,2,0,0,2,33,11
KAF2218068,5274,4144,1841,0,2,9,0,0,4,18,2,2,61,122,23
KAF2218069,1040,1391,1599,0,0,0,0,0,0,2,4,0,4,35,19
KAF2218070,215,192,429,0,0,0,0,0,0,0,0,0,0,7,3
KAF2218071,16,20,31,0,0,0,0,0,0,0,0,0,0,0,1
KAF2218072,3176,2978,5383,7,0,6,2,0,4,29,4,17,31,103,37
KAF2218073,1928,1756,2713,8,0,1,1,1,2,10,4,5,25,33,9
KAF2218074,845,715,570,1,0,0,0,0,0,4,0,0,12,22,28
KAF2218075,331,255,335,0,0,0,0,0,0,0,0,0,2,2,8
