Geneid,CM_in vitro_1,CM_in vitro_2,CM_in vitro_3,CM_0dpi_1,CM_0dpi_2,CM_0dpi_3,CM_1dpi_1,CM_1dpi_2,CM_1dpi_3,CM_3dpi_1,CM_3dpi_2,CM_3dpi_3,CM_6dpi_1,CM_6dpi_2,CM_6dpi_3
KAF2208202,1.563402,1.975153,3.154196,0,0,0,0,0,0,0,0,0,0,13.919297,12.296724
KAF2208203,3.216425,2.151281,5.134722,0,0,0,0,0,0,0,0,0,17.218588,4.042802,0
KAF2208204,2.379197,2.525385,2.290425,0,0,0,0,0,0,0,0,0,0,1.51004,10.005106
KAF2208205,2.700421,1.772274,6.231029,0,0,0,0,0,0,16.677792,0,0,16.756105,15.736858,28.963359
KAF2208206,50.172885,48.877861,69.885227,0,0,0,246.138214,130.971395,327.898353,92.960282,72.87377,61.712616,111.557279,121.218108,161.438762
KAF2208207,0.766571,0.913121,2.245026,0,0,0,0,0,0,0,0,0,0,3.685471,0
KAF2208208,40.329872,38.133483,48.45887,0,0,0,0,56.674499,28.377914,33.521807,84.091327,35.606061,26.943371,26.358802,33.764926
KAF2208209,552.647545,663.861013,891.820476,367.544363,0,0,1221.314379,974.801384,732.150179,115.315016,361.592707,459.318188,473.080695,652.854798,600.78282
KAF2208210,12.498557,12.154367,24.852203,0,0,0,88.746028,0,0,37.706813,26.274903,33.376062,12.627957,13.177577,16.007016
KAF2208211,59.608617,59.080367,61.577493,0,0,0,286.885928,0,0,176.068229,84.937884,287.716091,167.823449,159.744952,225.79757
KAF2208212,26.04837,20.502843,54.940398,0,0,0,0,0,68.197621,28.195787,0,0,37.770914,22.804309,22.384456
KAF2208213,62.395437,78.516437,130.845015,0,0,0,0,0,0,128.127796,200.884837,85.058924,103.698716,109.144964,96.421934
KAF2208214,69.358313,82.546989,113.811175,0,0,0,123.069107,196.457093,295.108517,75.530229,72.87377,169.709695,105.071391,73.096347,58.521551
KAF2208215,1.142486,0.969127,2.476004,0,0,0,0,0,0,7.761588,0,0,0,4.882461,4.043731
KAF2208216,5.572496,5.469183,12.984023,0,0,0,0,0,0,0,0,0,10.477978,10.824681,1.086687
KAF2208217,1.873265,1.738745,3.448441,0,0,0,0,0,0,0,0,72.41503,18.265664,2.144324,9.471801
KAF2208218,2.606189,2.629786,4.857135,0,0,0,0,0,0,0,0,32.056105,18.19282,22.781573,16.771604
KAF2208219,10.216761,11.425029,16.55181,0,0,0,80.048695,127.782953,63.983162,952.320639,473.997931,1023.574239,456.881035,295.37061,326.830354
KAF2208220,2.030373,1.927597,0.358405,0,0,0,0,0,0,0,0,0,0,0,0
KAF2208221,78.346635,59.411862,13.817746,0,0,0,0,0,0,0,0,0,7.386115,15.607867,15.320509
KAF2208222,13.855401,12.112859,16.112338,0,251.415785,0,145.890796,0,0,13.774831,0,0,27.679027,21.662797,28.706346
KAF2208223,25.444663,24.353658,24.097771,199.442677,285.522578,94.443689,0,264.480996,0,46.93053,0,83.080809,41.911911,61.50387,62.484518
KAF2208224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2208225,117.111352,141.681713,132.152026,0,0,0,442.200034,0,235.63454,62.627983,87.280998,36.956636,123.513679,113.811852,108.762407
KAF2208226,64.960122,57.72691,25.014652,259.879852,0,0,0,0,172.560648,163.07174,159.794757,270.64203,92.158577,133.034735,81.419221
KAF2208227,54.33908,49.632721,60.148504,47.733034,0,0,158.612257,126.597582,0,59.903904,0,39.767808,66.454484,47.692315,41.612663
KAF2208228,0.558958,0.835875,0.748342,0,0,0,0,0,0,5.424766,0,0,0,0,0
KAF2208229,7424.868854,7067.609546,6008.731724,14148.35255,14648.56996,10348.77155,3410.585366,2680.304952,5368.302456,3358.950899,2734.137984,4578.146916,2797.337098,3074.392258,2409.030948
KAF2208230,2280.525954,2268.119879,2014.866665,3699.466133,3129.551391,1964.181817,512.207011,1040.637643,446.62756,145.085886,0,93.398034,198.773401,141.048876,137.433978
KAF2208231,12.496224,10.399299,18.866332,0,0,0,0,0,0,91.175276,19.059857,0,14.249419,31.544816,12.667108
KAF2208232,77.621358,65.428076,53.742693,97.27072,139.252977,0,0,0,64.587917,91.554455,119.619516,202.597815,72.820955,89.98865,83.473605
KAF2208233,48.789152,33.551571,4.180314,126.583544,0,179.82636,0,0,42.025841,9.928722,15.566722,0,4.987672,2.34214,6.034924
KAF2208234,1.67871,1.540554,1.533241,73.931337,0,0,0,0,0,0,0,0,0,0,0
KAF2208235,369.703127,387.25842,502.84966,0,0,504.133898,0,0,235.63454,389.685227,436.404992,517.392902,731.760286,779.173447,739.584368
KAF2208236,51.772193,48.338316,38.959084,0,220.223692,0,0,101.997155,0,24.131692,18.917406,16.020066,23.234798,24.667741,28.28798
KAF2208237,6.929971,6.135582,12.313703,0,0,0,0,0,0,0,0,0,8.324888,6.396954,10.988562
KAF2208238,26.523149,26.084971,43.354761,0,0,159.780143,0,0,112.022978,46.315047,20.747123,35.139096,68.690874,59.309896,59.749985
KAF2208239,12.20976,11.884998,39.384896,0,0,0,166.54287,0,66.559107,55.036712,0,83.512398,50.028942,39.566957,19.115817
KAF2208240,22.048797,18.975819,15.625174,0,0,167.46716,146.893482,234.488305,234.8248,520.106387,195.707393,570.859375,215.986768,147.228853,158.970025
KAF2208241,18.722918,18.768384,46.205477,0,0,0,141.309102,338.360811,112.948788,650.433872,376.534555,469.440903,283.736709,253.887977,250.243423
KAF2208242,19.034673,18.615363,9.336022,0,0,0,94.780495,0,0,8.949059,0,23.76369,5.994054,9.851529,9.324789
KAF2208243,6.463085,6.642924,11.613559,0,0,0,0,0,0,7.441965,0,0,8.723061,11.118327,0
KAF2208244,5.031932,10.898034,17.494026,0,0,0,0,0,0,66.164354,0,0,22.158346,5.202622,0
KAF2208245,13.345134,15.306949,20.50162,0,0,0,0,0,0,23.858279,0,0,13.982681,13.132137,37.289968
KAF2208246,21.430262,20.357296,23.441942,0,0,0,0,0,0,45.863927,0,0,41.353208,39.947409,31.859695
KAF2208247,0.546711,0.657807,1.494388,0,0,0,0,0,0,0,0,65.75107,0,1.946994,21.500408
KAF2208248,13.852405,16.162617,22.170091,0,0,0,0,0,0,19.881899,0,0,19.975258,39.08374,31.074973
KAF2208249,36.455681,35.179643,18.069984,0,0,0,0,281.967343,0,0,104.592932,0,27.926841,36.719336,40.548703
KAF2208250,2.810194,2.401215,2.417592,0,0,0,0,0,0,0,14.030759,0,2.997027,4.925765,1.554131
KAF2208251,61.682244,66.477345,72.226312,0,0,0,0,126.324153,63.252715,67.246338,0,29.761438,48.169278,39.070234,38.927613
KAF2208252,7.077155,6.230916,8.354625,0,45.156207,0,0,0,0,0,0,0,3.314244,3.112644,1.718627
KAF2208253,331.206611,359.578617,252.632757,0,0,104.427736,91.598578,0,0,17.297252,0,68.897728,75.306723,100.648448,51.06654
KAF2208254,3.531658,3.667222,7.46209,0,0,0,0,0,0,0,20.611962,0,6.604198,20.158044,18.264841
KAF2208255,12.288141,10.86071,13.912503,0,0,0,122.657111,0,49.020098,31.848121,18.157453,15.376506,23.271032,20.944847,23.129133
KAF2208256,8.713358,7.648545,12.643237,0,0,0,0,227.453656,0,40.360256,0,53.587122,56.31913,25.388798,28.036532
KAF2208257,5.801139,5.449431,8.023986,0,0,0,0,0,0,28.489592,89.334669,0,14.311685,24.642068,0
KAF2208258,20.455283,23.499083,23.962626,0,0,0,0,0,0,72.503453,37.891451,64.176194,32.375069,26.605028,25.182513
KAF2208259,133.713144,164.224686,132.350989,0,0,416.520884,0,0,292.025712,448.447285,270.421897,458.009589,98.197458,187.161009,311.517018
KAF2208260,25.238401,25.779048,30.256898,0,0,0,0,0,0,0,0,91.212122,23.006964,6.75234,2.98261
KAF2208261,1.662573,1.200253,3.938568,0,0,0,0,0,0,0,0,0,7.565256,1.184179,10.461392
KAF2208262,0.089203,0.096597,0.208996,0,0,0,0,0,0,0,0,0,6.088555,0,0
KAF2208263,12.912538,11.474698,15.194405,0,0,0,0,399.041502,0,94.409955,222.03061,62.674996,90.901052,85.371688,98.373795
KAF2208264,25.875651,25.287178,29.226213,0,0,169.015989,0,0,59.249147,55.991106,21.946378,18.585129,64.457733,57.234862,35.248241
KAF2208265,20.32422,21.105921,22.160768,0,96.927401,0,0,179.568676,89.91318,26.5528,66.609183,56.407497,10.670993,37.582102,18.445087
KAF2208266,6.786228,5.608236,6.717831,0,0,0,85.663333,0,0,76.838162,0,0,18.96115,22.259717,39.329804
KAF2208267,63.120643,58.481049,25.91198,0,0,0,58.476065,0,0,16.563716,8.65646,14.661319,10.169802,16.497509,17.259151
KAF2208268,314.710151,328.220264,275.304377,952.892792,0,451.230958,659.660544,421.210475,1476.352212,672.670927,976.523515,926.197169,759.265313,975.58806,951.857554
KAF2208269,137.079149,132.815923,180.517751,0,0,489.778326,0,0,0,202.815355,158.991768,296.210222,224.144478,244.00038,221.897172
KAF2208270,174.259597,173.479604,131.045528,0,562.326909,0,0,0,130.408429,77.023389,289.826216,163.6248,147.031623,150.200902,208.668842
KAF2208271,154.720687,161.148476,84.740119,0,0,119.151451,313.540366,667.345691,167.075835,128.284431,77.357853,157.22383,117.320047,131.134071,89.11367
KAF2208272,6.439311,5.611873,6.277572,0,0,0,0,0,0,89.889211,84.559542,190.956337,51.176404,31.806679,23.415811
KAF2208273,2.475386,1.395362,1.986182,0,0,0,0,0,0,214.241083,86.683183,146.814033,62.49109,29.344929,14.402328
EFT00053797980,2.020723,2.625859,6.391451,0,0,0,0,0,0,0,0,0,0,0,0
KAF2208028,19.368288,19.496962,41.326848,0,0,97.271344,0,136.199794,68.197621,24.167818,101.04387,64.176194,31.026108,34.839917,67.153369
KAF2208029,65.07504,66.450564,123.838963,94.069855,202.005919,356.365217,78.146258,0,62.462538,103.298643,115.683224,137.151683,140.849306,120.678015,115.323942
KAF2208030,233.959314,219.558875,207.104867,0,0,160.658055,281.84178,449.908331,225.276978,62.092701,97.351883,58.886947,126.253875,111.599111,104.751876
KAF2208031,20.502284,18.513605,23.898786,0,0,0,0,0,0,4.59684,14.414288,24.413267,10.776326,18.434349,20.755974
KAF2208032,4.493777,5.484848,11.666219,0,0,0,41.101926,0,32.852893,0,12.168985,0,3.899017,6.40823,6.739551
KAF2208033,0.274147,0.401648,0.585632,0,0,0,0,0,0,13.146663,0,0,2.201399,3.101238,2.283105
KAF2208034,0.71088,0.714817,1.130188,0,0,0,0,0,0,62.092701,194.703766,164.883452,20.794756,47.197124,28.755417
KAF2208035,1.6735,2.189757,1.960445,0,0,0,0,0,0,227.381722,712.999705,0,42.834268,73.752669,123.400227
KAF2208036,0.378403,0.819536,2.438069,0,0,0,0,434.624821,0,976.87243,1813.721383,580.242722,159.271935,224.375521,75.89507
KAF2208037,0.788012,0.779126,1.40476,0,0,0,0,0,0,0,0,0,0,1.647197,1.212653
KAF2208038,1.713729,1.030986,2.141409,0,0,0,0,0,0,0,0,0,5.198689,4.882461,0
KAF2208039,90.738358,115.683123,123.333183,0,0,0,0,0,533.859505,63.062899,98.873006,83.729878,31.679511,104.133741,82.138276
KAF2208040,298.433357,320.74344,208.737405,0,317.520798,105.027895,368.500028,147.060554,73.635794,256.600763,136.37656,207.881077,190.805329,157.99602,125.378886
KAF2208041,66.302545,78.280676,24.703853,235.677301,0,0,0,0,0,9.242807,0,49.08744,77.385065,65.41007,99.518986
KAF2208042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2208043,1.613421,0.86161,1.320456,0,0,0,0,0,0,0,0,0,0,0,0
KAF2208044,3.449836,3.52948,4.771215,0,0,0,0,0,0,0,0,11.146567,2.460118,1.980405,1.822447
KAF2208045,17.474009,17.971774,18.774746,0,0,0,153.639788,0,81.869828,33.848457,45.4879,51.361459,36.436498,35.360796,15.115542
KAF2208046,0.5231,0.485536,0.525251,0,0,0,0,0,0,0,0,0,0,0,0
KAF2208047,0.050262,0.326566,0.117759,0,0,0,0,0,0,0,0,0,0,0,0
KAF2208048,97.373083,70.902609,73.34917,0,0,140.171458,245.902224,196.268735,196.550384,121.89339,127.406826,154.13362,55.401177,55.682526,32.256796
KAF2208049,6.041619,7.232982,18.087044,0,0,0,0,0,0,6.840721,0,18.165126,27.491372,23.667523,23.759773
KAF2208050,97.321982,88.257962,48.522209,0,134.50668,177.96571,234.153396,0,218.352762,132.650871,277.301772,176.123225,225.824973,169.207142,163.816618
KAF2208051,22.452795,17.367039,14.948394,0,0,0,0,0,0,85.268146,0,0,33.315542,55.873234,49.360091
KAF2208052,8.218281,6.61206,8.042181,0,0,0,0,227.453656,0,0,42.185816,35.724748,6.758296,25.388798,16.354643
KAF2208053,39.05988,30.096272,33.997949,0,508.033276,0,0,0,235.63454,0,0,0,46.608935,30.641652,24.169424
KAF2208054,18.981468,17.657508,13.52429,0,0,103.687114,0,0,0,0,0,0,0,15.530382,8.947829
KAF2208055,112.615139,109.212022,69.763502,0,0,293.571949,0,0,82.330141,9.725363,60.991541,25.825119,58.626179,62.707271,97.958966
KAF2208056,2.186591,2.457184,3.238138,0,0,0,0,0,0,168.167732,580.054968,89.31187,329.466912,439.014627,373.820421
KAF2208057,227.937559,171.556145,62.541533,5145.621076,5111.43684,6464.574134,0,0,0,32.947147,51.656101,0,234.471481,155.441619,389.078398
KAF2208058,0.127762,0.207528,0.598674,0,0,0,0,0,0,0,0,0,0,0,0
KAF2208059,3.686421,2.474367,5.710425,0,0,0,0,0,0,0,0,0,24.953707,11.717907,4.313313
KAF2208060,8.218081,6.763437,4.516025,0,0,0,0,0,0,54.815237,152.785651,0,32.635633,28.734806,55.001244
KAF2208061,5.92051,6.963941,11.47972,0,0,0,0,0,0,83.217022,0,0,41.803891,0,36.129551
KAF2208062,32.358651,31.614084,18.534964,0,0,0,0,0,0,0,0,0,0,0,14.45182
KAF2208063,6.050943,4.690988,4.59139,0,0,0,0,0,0,0,0,0,9.386522,4.407777,0
KAF2208064,42.745278,55.63641,141.167199,130.159049,124.223988,164.360686,0,0,115.234429,20.418342,0,18.073228,37.609402,43.884515,30.731443
KAF2208065,14.005165,13.684767,23.052926,0,0,0,0,0,0,25.34396,19.867731,0,13.79244,14.946309,11.003348
KAF2208066,11.964364,11.705133,19.235506,0,0,0,0,0,0,0,0,0,16.895739,31.735997,11.681888
KAF2208067,16.663572,15.205434,26.431855,0,0,0,0,0,0,14.062807,88.193343,37.342942,44.74133,42.019787,39.075305
KAF2208068,7.314441,8.531964,23.556773,0,0,0,0,0,0,0,0,0,12.842367,13.568835,16.648772
KAF2208069,4.077106,5.178552,8.115919,0,0,0,0,0,211.560423,12.495435,0,33.18088,20.923516,8.842847,0
KAF2208070,0.063471,0.27493,0,0,0,0,0,0,0,0,0,0,0,0,0
EFT00053797981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2208071,285.226321,331.920933,592.071776,964.803952,0,304.580897,0,426.475606,213.543802,189.188698,79.098405,234.443658,228.092478,269.755976,341.695229
KAF2208072,27.705616,21.039427,23.801161,0,86.971458,57.535943,0,80.562098,40.338853,28.5905,59.76739,0,11.170737,14.23811,10.757819
KAF2208073,66.098693,69.407481,130.35404,153.143484,0,0,127.220248,203.083622,101.687525,156.155751,0,111.639837,82.467298,79.339993,95.958367
KAF2208074,54.28971,52.971615,40.498693,146.182417,0,0,121.437509,0,0,11.465982,0,0,23.039644,9.917499,11.947386
KAF2208075,2.067355,1.688854,1.954461,0,0,0,0,0,0,0,0,0,0,4.649963,0
KAF2208076,6.070076,5.749617,11.935512,0,0,0,123.901459,98.892894,198.069614,87.739686,100.879125,31.064998,45.055304,56.572864,36.569389
KAF2208077,74.519873,67.829943,55.273187,0,0,0,0,0,37.138053,26.321906,110.049954,46.597497,42.606646,46.914083,30.474491
KAF2208078,13.281762,11.428445,16.081137,0,0,0,0,0,0,17.721298,13.892146,0,17.062656,20.901864,16.157167
KAF2208079,21.798746,23.190002,30.032296,398.885355,0,0,0,0,0,46.93053,0,0,41.911911,49.203096,38.034054
KAF2208080,4.082215,5.643294,10.581818,0,0,0,0,0,0,0,0,0,0,16.703156,0
KAF2208081,321.623332,358.876565,393.202466,0,438.481101,580.154089,763.321487,812.334487,1016.875248,648.646966,527.322698,478.456446,736.171489,840.626114,930.37895
KAF2208082,158.231081,171.106889,166.76424,0,205.767668,68.06277,59.701122,190.603623,0,84.553608,88.378106,59.873879,139.696614,86.875076,80.272192
KAF2208083,114.580577,109.40088,24.891595,152.23731,0,48.060102,0,134.587962,67.390549,63.684822,99.848085,63.416712,31.991932,25.664219,24.884496
KAF2208084,4.770379,4.427815,16.483216,0,0,0,0,0,276.655938,81.700922,51.237833,0,32.833825,33.406313,79.455758
KAF2208085,2.945049,3.197251,6.050667,38.844648,0,0,0,0,0,0,0,16.181315,8.163014,8.62478,3.174746
KAF2208086,58.016709,54.946168,38.125362,0,137.221034,22.694634,39.813105,127.108532,63.645467,56.386573,23.574812,54.901429,47.209454,38.721661,20.237484
KAF2208087,5.617084,4.949929,6.110196,0,0,0,0,0,0,0,54.945346,46.530062,9.780457,6.429869,7.100424
KAF2208088,25.505142,28.119855,46.532601,0,0,0,0,265.510105,0,15.70438,49.244143,62.553061,128.854664,103.728551,120.000719
KAF2208089,113.156165,132.110036,83.571716,0,225.274694,0,0,417.346158,261.21566,123.425858,232.2155,98.324994,84.73704,133.931731,167.190326
KAF2208090,16.889118,16.807866,21.526629,0,0,0,0,0,0,18.180295,19.00262,64.368915,32.472291,52.416812,21.048447
KAF2208091,4.572529,4.933331,6.183668,0,0,0,72.57386,115.850759,58.008503,20.557006,21.486833,18.195967,9.179349,17.780779,11.900056
KAF2208092,17.348857,16.740165,28.750402,146.598891,0,0,0,0,0,22.997297,36.056253,76.334932,55.83777,54.249568,33.947367
KAF2208093,0.757896,0.811891,3.303175,0,0,0,0,0,0,0,0,8.820925,3.33743,2.873218,2.884417
KAF2208094,0,0.112275,0.242917,0,0,0,0,0,0,0,0,0,0,0,0
KAF2208095,7.032212,6.723697,18.983178,0,0,0,0,0,0,23.966898,30.061151,0,25.684734,6.784417,11.65414
KAF2208096,4.297314,4.533573,10.27589,0,0,0,0,0,0,9.02914,0,0,12.095384,19.879372,9.408232
KAF2208097,10.077459,10.069127,16.604074,0,0,0,0,0,0,10.24372,0,27.201585,29.160159,21.748018,21.347613
KAF2208098,5.940926,7.340624,15.435992,197.908503,0,0,82.203852,0,0,7.761588,0,20.610432,18.195411,20.140152,0
KAF2208099,2.191945,1.800685,2.125063,0,0,186.003601,0,0,0,0,0,0,0,7.267786,8.025725
KAF2208100,77.046381,85.554692,113.938959,0,0,507.634828,445.270867,0,0,63.062899,0,55.819919,42.239348,33.05833,29.20472
KAF2208101,78.895163,80.670813,117.172317,214.998095,102.597249,67.87318,119.069647,0,47.586363,64.643863,105.758313,82.097262,48.945874,49.062614,30.262273
KAF2208102,44.88608,43.215753,65.932864,213.80697,0,0,0,0,141.968179,16.770189,0,44.532234,16.848936,18.461383,14.56191
KAF2208103,71.855589,64.634179,80.056852,0,0,0,299.621518,0,0,56.579798,59.138994,50.081422,94.742462,97.877374,101.534168
KAF2208104,67.006976,66.456774,70.973935,0,0,120.626098,0,337.80246,169.143606,69.931136,0,0,50.185364,58.130292,76.337091
KAF2208105,52.352986,48.681521,37.06443,0,0,0,0,0,0,92.782197,0,123.188786,23.304468,14.591263,8.056475
KAF2208106,136.106923,127.475747,106.971323,0,0,0,0,1083.112649,0,352.351438,301.327256,170.117847,278.913788,256.910453,189.135332
KAF2208107,11.855211,9.952949,8.790501,0,0,0,0,0,0,54.296308,0,0,103.041279,34.155333,81.720832
KAF2208108,5.192698,5.477265,9.483962,0,37.110743,0,21.53451,0,0,2.033262,6.37569,0,4.08562,6.714921,1.41242
KAF2208109,1.461656,1.072226,3.47979,0,0,0,0,0,0,0,0,0,0,0,0
KAF2208110,4.108804,4.303492,7.77232,0,0,0,0,0,0,0,0,0,9.19496,16.191835,9.536235
KAF2208111,0.790017,0.3422,0.493587,0,0,0,0,0,0,0,0,0,0,0,0
KAF2208112,4.084386,2.982128,11.780539,0,0,0,0,0,0,0,0,16.745976,8.44787,8.925749,8.761416
KAF2208113,146.507261,137.238496,77.965356,308.121023,0,145.907016,127.982046,0,511.482161,193.342542,416.805965,160.440485,348.031991,317.359971,314.781418
KAF2208114,2.255564,2.318326,2.933414,0,142.210087,0,0,0,0,0,0,20.690008,0,2.450656,0
KAF2208115,39.828341,33.805352,44.737143,93.613482,0,177.318169,77.767138,0,31.079753,66.084106,11.5122,48.745108,83.607781,65.24259,66.308352
KAF2208116,25.244128,22.048296,24.752681,0,0,0,0,0,0,31.347771,0,0,5.249162,6.778562,6.804983
KAF2208117,34.6554,28.97844,38.374777,0,162.257324,0,0,0,112.886591,71.119393,0,70.819985,55.078621,48.233123,55.579027
KAF2208118,11.98913,9.890224,8.440486,0,0,0,0,0,0,17.727784,18.529641,47.075071,21.769034,13.475021,20.524547
KAF2208119,131.524035,128.173695,42.948205,91.072939,0,86.252997,0,0,0,7.143408,0,0,16.746219,28.084953,24.81109
KAF2208120,3.529922,1.971357,1.768503,0,0,0,95.843057,0,0,0,0,24.0301,0,2.134708,0
KAF2208121,0,0.162458,0.117165,0,0,0,0,0,0,0,0,0,0,0,0
KAF2208122,34.608998,32.329119,39.991242,0,0,0,184.914217,0,73.901244,52.378126,95.807729,46.362326,33.620937,38.440141,54.577242
KAF2208123,5.424608,4.777244,11.943834,169.822478,0,0,0,0,0,0,0,35.371038,17.843685,14.663497,13.879471
KAF2208124,0.728055,0.657001,0.710741,0,0,0,0,0,83.742667,9.89222,0,91.93869,9.93867,4.667058,3.435849
KAF2208125,1.338046,0.615805,0.901297,0,0,0,0,0,0,0,0,0,0,0,4.735901
KAF2207966,142.603512,134.17812,112.376015,221.317036,0,104.802029,183.853777,146.744294,220.432312,164.912873,27.216655,92.192898,174.407629,204.065874,272.828614
KAF2207967,0.832671,0.940893,1.76004,0,0,0,0,0,0,0,0,0,0,0,0
KAF2207968,5.1308,3.899003,4.112479,0,0,0,0,0,0,36.691141,0,0,0,5.770181,38.231634
KAF2207969,2.837284,3.26057,3.934266,0,0,0,0,0,99.903533,0,0,0,0,3.711813,0
KAF2207970,0,0.067862,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2207971,0.53044,1.276459,1.864173,0,0,0,0,0,0,0,0,0,0,3.778095,4.172103
KAF2207972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2207973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2207974,1.200187,0.974751,1.230229,0,0,0,0,0,0,0,0,0,0,0,0
KAF2207975,0.062668,0.067862,0.293653,0,0,0,0,0,0,0,0,0,0,0,0
KAF2207976,0.206282,0,0.120826,0,0,0,0,0,0,0,0,0,0,0,0
KAF2207977,6.175156,6.187397,5.11367,0,0,0,0,0,0,0,0,19.206854,16.956297,11.374909,7.536702
KAF2207978,0.056905,0.308111,0.133325,0,0,0,0,0,0,0,0,0,0,0,0
KAF2207979,15.871807,13.994534,10.585435,76.231423,0,0,63.327412,0,0,35.875783,9.374626,15.877666,19.023351,19.746843,31.151702
KAF2207980,2.541316,1.999065,2.66812,0,0,0,0,0,0,0,0,0,6.545565,4.610556,0
KAF2207981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2207982,1.034022,0.984005,1.211319,0,0,0,0,0,0,0,0,0,8.554805,0,2.21808
KAF2207983,4.033962,3.441713,6.420189,0,0,0,0,0,0,0,0,0,4.171787,1.959012,2.884417
KAF2207984,0.099015,0.107223,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2207985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2207986,0.116489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2207987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2207988,11.918524,14.892027,32.005476,476.446396,0,0,0,0,0,0,0,148.853117,18.773043,14.692591,6.489938
KAF2207989,6.583188,5.563983,13.981859,0,0,0,0,0,0,32.724532,0,0,10.959398,18.870052,41.675925
KAF2207990,5.736608,4.510157,5.155245,0,0,0,0,0,0,0,0,0,12.515362,10.07492,12.979876
KAF2207991,0.634714,1.512113,1.561444,0,0,0,0,0,0,0,0,0,0,4.068718,0
KAF2207992,0,0.110539,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2207993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2207994,0.324641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2207995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2207996,1.842148,2.161075,1.8433,0,0,0,0,0,0,0,0,0,7.858483,6.150387,0
KAF2207997,0.044602,0.096597,0.104498,0,0,0,0,0,0,0,0,0,0,0,0
KAF2207998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2207999,0,0,0.067048,0,0,0,0,0,0,0,0,0,0,0,0
KAF2208000,0.137521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2208001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2208002,2.502588,1.767405,1.274648,282.726433,0,0,0,0,0,0,0,0,0,0,3.851172
KAF2208003,0.043144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2208004,0.19607,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2208005,5.683199,4.472577,8.554323,57.237164,0,54.207946,0,0,0,0,42.232741,0,6.014056,8.472346,13.2542
KAF2208006,4.278444,3.441713,6.444056,0,0,0,0,0,0,0,0,0,0,11.754073,17.306501
KAF2208007,4.136088,4.682506,6.386956,0,0,0,0,0,0,0,0,0,21.387012,0,8.87232
KAF2208008,5.418561,5.234489,5.479984,0,0,0,0,0,0,0,0,0,7.982239,4.997795,16.557007
KAF2208009,0,0.123957,0.268192,0,0,0,0,0,0,0,0,0,0,0,0
KAF2208010,0.724503,0.61021,1.508852,0,0,0,0,0,0,0,0,0,0,0,0
KAF2208011,0.840697,0.823678,1.500718,0,0,0,0,0,0,0,0,0,0,0,0
KAF2208012,4.560947,4.601284,5.753984,202.583507,0,0,0,0,0,7.944932,0,0,15.964478,7.496692,2.759501
KAF2208013,25.813956,24.426868,20.842893,0,0,0,94.362038,0,0,40.092969,27.937626,0,11.93518,17.514347,15.4727
KAF2208014,0.248782,0.053881,0.641167,0,0,0,0,0,0,0,0,0,0,0,0
KAF2208015,0,0.12254,0.198845,0,0,0,0,0,0,0,0,0,0,0,0
KAF2208016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2208017,0.130283,0.211624,0.686801,0,0,0,0,0,0,0,0,0,4.446247,4.175789,0
KAF2208018,9.893909,8.605915,9.618387,119.019763,0,0,0,0,0,14.003173,14.636559,49.57945,29.701068,15.782358,15.401718
KAF2208019,6.704372,9.085593,10.509738,0,0,0,0,0,0,0,0,0,2.645125,2.484227,16.459803
KAF2208020,13.399765,13.409378,35.308383,0,0,0,0,0,0,37.005124,46.414712,0,17.350148,23.278238,0
KAF2208021,14.501635,11.928513,10.608527,0,0,0,0,0,0,4.204193,0,0,5.631913,3.967,13.142124
KAF2208022,2.388944,2.178491,1.62022,0,0,0,0,0,0,0,0,0,0,8.059936,4.450243
KAF2208023,2.829012,3.819684,7.697908,0,0,0,0,0,0,3.649209,45.771229,19.380514,7.33269,12.051644,7.604846
KAF2208024,12.421936,10.332359,23.514945,0,0,0,0,0,0,36.691141,0,97.431131,36.863431,5.770181,38.231634
KAF2208025,3.2788,3.150839,5.952272,0,161.545669,0,0,0,0,4.425467,0,47.006247,14.820824,17.399121,9.222543
KAF2208026,27.744736,26.374547,13.943076,0,0,0,0,0,0,0,26.094319,0,4.180389,7.852205,2.890364
